Method,LOC,CC,PC
Config:GetConfig,3,1,0
ConfigDatatypeCollection:CreateNewElement,3,1,0
ConfigDatatypeCollection:GetElementKey,3,1,1
ConfigMessageCollection:CreateNewElement,3,1,0
ConfigMessageCollection:GetElementKey,3,1,1
ConfigErrorcodeCollection:CreateNewElement,3,1,0
ConfigErrorcodeCollection:GetElementKey,3,1,1
EventHandlers:EventHandlers,7,2,0
EventHandlers:Media_BeforeSave,19,6,2
EventHandlers:Document_BeforeSave,19,6,2
EventHandlers:File_Scanner,45,19,1
EventHandlers:umbracoPage_Load,14,2,2
EventHandlers:HtmlContent,7,2,1
EventHandlers:RunClamAV,25,3,1
EventHandlers:is_active,9,2,0
EventHandlers:get_notactive_message,12,3,0
EventHandlers:get_virusfound_message,12,3,0
EventHandlers:send_mail,12,2,1
EventHandlers:run_freshclam,36,7,0
EventHandlers:run_Freshclam_pross,16,3,0
