Method,LOC,CC,PC
DataEntityException:DataEntityException,2,1,0
DataEntityException:DataEntityException,2,1,1
DataEntityException:DataEntityException,2,1,2
DataEntityException:DataEntityException,2,1,2
DataEntityException:DataEntityException,2,1,2
Repository:Repository,7,2,1
Repository:Find,15,3,1
Repository:Add,5,2,1
Repository:Remove,3,1,1
Repository:Validate,3,1,1
Repository:FindAll,3,1,0
Repository:First,3,1,1
Repository:ValidateEntity,36,9,1
Repository:GetElementsProperty,30,8,2
Repository:GetElementsLength,19,4,3
UnitOfWork:UnitOfWork,4,1,1
UnitOfWork:Dispose,6,1,0
UnitOfWork:Commit,19,4,0
UnitOfWork:DbEntityValidationExceptionHandler,13,3,1
UnitOfWork:Dispose,9,3,1
Entities:Entities,2,1,1
Resources:Resources,2,1,0
