Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
APIRequestException,1,5,4,0,4,44,5,0,0,0,1,0
AudienceConverter,0,3,0,0,3,81,23,0,0,-1,1,1
BaseHttpClient,7,5,0,0,5,102,14,4,0,0,1,0
BaseResult,5,4,1,4,4,38,7,11,0,0.5,1,0
DeviceType,0,0,0,0,0,9,0,0,0,-1,0,1
PlatformConverter,0,4,0,0,3,78,17,0,0,-1,1,1
ResponseWrapper,8,4,1,6,4,51,9,0,0,1,2,14
ServiceHelper,3,2,0,0,2,15,2,0,0,1,0,1
TimeUnit,0,0,0,0,0,7,0,0,0,-1,0,4
APIConnectionException,2,1,0,2,1,10,1,0,0,0,0,0
BooleanResult,1,1,0,1,1,13,2,0,1,0,1,1
DefaultResult,0,2,0,0,2,16,3,1,1,-1,1,1
AliasDeviceListResult,1,3,0,1,3,21,4,0,1,1,1,1
DeviceClient,8,21,0,5,20,284,48,0,1,0,9,2
TagAliasResult,2,3,0,2,3,26,5,0,1,1,1,1
TagListResult,1,3,0,1,3,21,4,0,1,1,1,1
JPushClient,3,16,0,0,16,203,16,0,0,0,6,2
Audience,3,25,0,2,23,176,42,0,0,0.44,2,9
Message,0,10,4,0,7,83,14,0,0,-1,1,3
Options,5,2,5,0,2,69,2,0,0,1,0,1
Platform,2,12,2,0,10,96,14,0,0,0.17,2,9
SmsMessage,0,5,2,0,5,38,5,0,0,-1,1,2
PushPayload,10,14,6,0,14,217,37,0,0,0.5,9,10
Notification,0,13,4,0,12,115,16,0,0,-1,4,8
AudienceTarget,0,7,2,0,6,41,7,0,0,-1,2,1
AudienceType,0,0,0,0,0,8,0,0,0,-1,0,1
MessageResult,0,2,2,0,2,19,2,0,1,-1,0,1
ScheduleResult,0,2,2,0,2,19,2,0,1,-1,0,1
getScheduleResult,1,2,3,1,2,24,2,0,1,1,1,1
JpushSuccess,2,0,0,2,0,5,0,0,0,-1,0,1
ScheduleSuccess,2,0,0,2,0,5,0,0,0,-1,0,1
getScheduleSuccess,4,0,0,4,0,7,0,0,0,-1,1,0
JpushError,2,0,0,2,0,5,0,0,0,-1,1,1
JpushErrorObject,2,0,0,2,0,5,0,0,0,-1,0,1
PushClient,4,4,0,0,3,42,4,0,1,0,6,1
MsgTypeEnum,0,0,0,0,0,5,0,0,0,-1,0,0
AndroidNotification,3,14,9,1,14,132,18,0,1,1,0,2
IosNotification,11,14,5,1,14,143,22,0,1,0.57,1,1
PlatformNotification,2,1,2,1,1,20,1,3,0,0,0,0
WinphoneNotification,2,7,0,1,7,53,11,0,1,0.71,0,1
MessagesResult,1,2,0,1,2,58,4,0,1,1,2,1
ReceivedResult,1,3,1,0,3,39,6,0,1,1,0,2
ReportClient,7,8,0,0,6,97,16,0,1,0.25,8,1
UsersResult,4,3,0,4,3,67,5,0,1,1,2,1
Enabled,1,2,0,0,2,13,2,0,0,0,0,1
Name,1,2,0,0,2,16,2,0,0,0,2,1
ScheduleClient,8,9,0,0,8,139,11,0,1,0.22,8,6
ScheduleListResult,4,5,0,4,5,27,5,0,1,1,1,1
SchedulePayload,6,9,4,1,9,109,9,0,0,0.67,6,7
Periodical,6,14,0,0,14,108,14,0,0,0,2,2
Single,1,2,0,0,2,15,2,0,0,0,2,2
Trigger,4,19,0,2,19,119,19,0,0,0,4,0
TriggerPayload,3,20,0,0,20,137,20,0,0,0.1,4,4
Base64,0,1,0,0,1,8,1,0,0,-1,0,4
JsonTool,0,5,0,0,4,58,11,0,0,-1,1,1
Md5,0,1,0,0,1,15,2,0,0,-1,0,0
Preconditions,0,2,0,0,2,15,4,0,0,-1,0,17
StringUtil,0,12,0,0,12,105,19,0,0,-1,0,9
