Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AsyncWorkerManager,9,11,3,0,8,213,22,0,0,0.97,2,3
AsyncWorkManagerException,0,2,0,0,2,12,2,0,0,0,0,1
AsyncWorkRequest,5,2,5,0,1,73,2,0,0,0.8,0,3
CacheController,11,13,5,0,3,398,36,0,0,0.97,13,1
CacheControllerBehavior,9,4,9,0,2,161,8,0,0,1,2,4
CacheControllerException,0,4,0,0,3,31,4,0,0,0,0,3
CacheRefreshStatistics,0,0,8,0,0,62,0,0,0,0,0,2
CacheRequest,6,0,0,6,0,12,0,0,0,0,2,3
CacheRequestHandler,3,4,3,0,2,58,5,1,0,1,6,1
CacheRequestType,0,0,0,0,0,5,0,0,0,0,0,3
ChangeSet,0,2,3,0,1,44,3,0,0,0,0,5
ChangeSetResponse,2,3,5,0,0,57,3,0,0,0.67,0,4
HttpCacheRequestHandler,9,14,0,0,2,487,74,0,1,1,18,1
OfflineSyncProvider,0,6,0,0,6,36,6,1,0,0,2,1
ProcessCacheRequestCompletedEventArgs,6,2,0,6,2,34,4,0,0,1,2,3
RefreshCompletedEventArgs,0,1,3,0,0,42,2,0,0,0,1,1
SerializationFormat,0,0,0,0,0,14,0,0,0,0,0,4
ExceptionUtility,0,1,0,0,0,13,3,0,0,0,0,3
ArchiveIdManager,2,3,0,0,3,83,10,0,0,1,2,1
AutoResetLock,2,6,0,0,5,85,9,0,0,1,0,1
CacheData,0,28,4,0,24,348,49,0,0,0,7,2
CacheFileType,0,0,0,0,0,10,0,0,0,0,0,1
Constants,4,2,0,3,2,28,4,0,0,0,0,2
ResponseData,0,0,2,0,0,14,0,0,0,0,0,1
IsolatedStorageCollection,0,15,0,0,14,28,16,0,0,0,2,2
IsolatedStorageOfflineContext,14,33,9,0,20,929,114,0,1,1,19,5
IsolatedStorageOfflineEntity,9,25,13,0,2,601,38,0,0,1,6,6
IsolatedStorageSchema,1,2,1,0,2,41,3,0,0,1,1,3
IsolatedStorageSyncConflict,0,1,1,0,1,13,1,0,0,0,0,3
IsolatedStorageSyncError,0,1,1,0,1,13,1,0,0,0,0,3
LoadCompletedEventArgs,1,1,1,0,1,24,1,0,0,1,0,1
OfflineEntityKey,2,5,1,0,5,95,15,0,0,1,0,3
OfflineEntitySnapshot,1,1,5,0,1,51,1,0,0,1,0,1
OfflineEntityState,0,0,0,0,0,26,0,0,0,0,0,2
SaveFailedException,1,3,1,0,2,43,3,0,0,1,1,1
StorageHandler,18,49,1,0,14,1087,189,0,0,1,11,1
StoreConflict,1,4,1,0,1,51,5,0,0,1,2,3
StoreConflictResolutionAction,0,0,0,0,0,17,0,0,0,0,0,3
SyncActiveException,0,3,0,0,3,31,3,0,0,0,0,1
SyncErrorInfo,3,7,4,0,2,137,12,0,0,1,1,1
AtomEntryInfoWrapper,0,5,0,0,1,159,32,0,1,0,1,1
AtomHelper,0,4,0,0,0,47,4,0,0,0,1,1
EntryInfoWrapper,10,4,0,10,0,33,5,2,0,0.98,0,2
FormatterConstants,86,0,0,86,0,96,0,0,0,0,1,10
FormatterUtilities,1,12,0,0,9,220,45,0,0,0,1,3
JsonElementTypes,6,0,0,6,0,9,0,0,0,0,0,1
JsonEntryInfoWrapper,0,4,0,0,1,113,21,0,1,0,1,1
JsonHelper,0,1,0,0,1,7,1,0,0,0,0,1
ODataAtomReader,0,7,1,0,7,104,13,0,1,0,5,1
ODataAtomWriter,2,6,0,0,4,165,17,0,1,0.58,4,1
ODataJsonReader,1,7,1,0,7,112,15,0,1,0.86,5,1
ODataJsonWriter,3,6,0,0,4,178,24,0,1,0.72,5,1
ReaderItemType,0,0,0,0,0,8,0,0,0,0,0,4
ReflectionUtility,4,5,0,0,4,223,29,0,0,0,5,5
SyncReader,7,14,1,0,12,129,26,2,0,0.92,9,1
SyncWriter,1,6,1,0,5,101,9,2,0,1,1,1
