Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DhcpdToMicrosoftCompiler,15,59,0,0,55,550,118,0,1,0.95,14,1
Classes,1,0,1,0,0,20,0,0,0,0,1,0
Class,5,0,5,0,0,64,0,0,0,0,0,3
StatelessStore,2,0,2,0,0,31,0,0,0,0,0,1
DHCPv6,5,0,5,0,0,64,0,0,0,0,5,2
OptionDefinition,7,0,7,0,0,86,0,0,0,0,1,3
OptionDefinitionDefaultValue,1,0,1,0,0,20,0,0,0,0,0,1
OptValue,4,0,4,0,0,53,0,0,0,0,1,7
OptValueValue,1,0,1,0,0,20,0,0,0,0,0,2
ScopeIPv4,21,0,21,0,0,243,0,0,0,0,5,4
IPRange,2,0,2,0,0,32,0,0,0,0,0,3
Policy,15,0,15,0,0,175,0,0,0,0,10,3
PolicyVendorClass,1,0,1,0,0,20,0,0,0,0,0,1
PolicyUserClass,1,0,1,0,0,20,0,0,0,0,0,1
PolicyMacAddress,1,0,1,0,0,20,0,0,0,0,0,1
PolicyClientId,1,0,1,0,0,20,0,0,0,0,0,1
PolicyRelayAgent,1,0,1,0,0,20,0,0,0,0,0,1
PolicyCircuitId,1,0,1,0,0,20,0,0,0,0,0,1
PolicyRemoteId,1,0,1,0,0,20,0,0,0,0,0,1
PolicySubscriberId,1,0,1,0,0,20,0,0,0,0,0,1
IPv4Reservation,6,0,6,0,0,75,0,0,0,0,1,2
IPv4Lease,14,0,14,0,0,163,0,0,0,0,0,2
IPv4Filter,3,0,3,0,0,42,0,0,0,0,0,2
Filters,3,0,3,0,0,42,0,0,0,0,1,2
DHCPv4,11,0,11,0,0,130,0,0,0,0,6,2
v4Scopes,1,0,1,0,0,21,0,0,0,0,1,0
Policies,1,0,1,0,0,21,0,0,0,0,1,0
OptionValues,1,0,1,0,0,21,0,0,0,0,1,0
OptionDefinitions,1,0,1,0,0,21,0,0,0,0,1,0
DHCPServer,4,0,4,0,0,54,0,0,0,0,2,1
NewDataSet,1,0,1,0,0,30,0,0,0,0,0,1
DHCPDConfigBaseVisitor,0,53,0,0,53,699,53,0,1,0,1,0
DHCPDConfigLexer,6,4,4,6,2,228,13,0,0,1,0,1
DHCPDConfigParser,6,54,3,6,54,4349,552,0,0,0.99,0,4
IDHCPDConfigVisitor,0,53,0,0,0,327,53,2,0,0,1,0
DHCPLexer,6,4,4,6,2,228,13,0,0,1,0,0
IPAddressExtensions,0,10,0,0,10,121,25,0,0,0,1,1
NumberUtils,0,1,0,0,1,9,2,0,0,0,0,1
SubnetMask,3,3,0,3,3,37,7,0,0,0,0,0
