Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IPListElement,0,4,4,0,0,59,4,5,0,0,2,6
PListArray,0,7,5,0,7,149,13,0,1,0,5,1
PListDict,0,7,5,0,7,240,16,0,1,0,6,1
PListException,0,4,0,0,3,16,4,1,0,0,0,0
PListFormatException,0,4,0,0,3,16,4,0,1,0,0,13
PListFormat,0,0,0,0,0,8,0,0,0,0,0,1
PListBool,0,9,4,0,7,121,10,0,1,0,3,2
PListData,0,7,3,0,5,93,8,0,1,0,3,1
PListDate,0,7,3,0,5,114,19,0,1,0,3,1
PListFill,0,7,4,0,7,113,8,0,1,0,3,1
PListInteger,0,7,3,0,5,135,32,0,1,0,3,2
PListNull,0,7,4,0,7,113,8,0,1,0,3,1
PListReal,0,7,3,0,5,108,19,0,1,0,3,1
PListString,4,7,3,0,5,370,8,0,1,0.93,3,2
PListRoot,0,9,2,0,9,150,16,0,0,0,4,0
PListBinaryReader,1,4,4,0,1,114,11,0,0,0.5,4,13
PListBinaryWriter,2,4,3,0,1,162,31,0,0,0.75,4,13
PListElement,0,13,5,0,11,161,13,6,1,0,3,0
PListElementFactory,3,7,1,0,4,111,11,0,0,0.57,12,5
