Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Appccelerate.EventBroker,Program,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Program.cs,Main,The length of the statement  "            Console.WriteLine(string.Format("running {0} runs with {1} events and max {2} subscribers"' numberOfRuns' numberOfEvents' numberOfSubscribers)); " is 144.
Magic Number,Appccelerate.EventBroker,Program,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Program.cs,Main,The following statement contains a magic number: var numberOfSubscribers = int.Parse(args.Length > 2 ? args[2] : "2");
Magic Number,Appccelerate.EventBroker,Program,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Program.cs,Main,The following statement contains a magic number: var numberOfSubscribers = int.Parse(args.Length > 2 ? args[2] : "2");
Magic Number,Appccelerate.EventBroker,Runner,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Runner.cs,DotNetEvent,The following statement contains a magic number: this.Run(                  p.FireEvent'                  runNumber + " .Net event"'                  this.numberOfEvents * 9);
Magic Number,Appccelerate.EventBroker,Runner,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Runner.cs,Subscribers,The following statement contains a magic number: this.Run(                  p.FireEvent'                  runNumber + " number of subscribers " + numberOfSubscribersInThisRun'                  -9 * this.numberOfEvents / 10);
Magic Number,Appccelerate.EventBroker,Runner,D:\research\architectureSmells\repos\appccelerate_appccelerate\source\Appccelerate.EventBroker.Performance\Runner.cs,Subscribers,The following statement contains a magic number: this.Run(                  p.FireEvent'                  runNumber + " number of subscribers " + numberOfSubscribersInThisRun'                  -9 * this.numberOfEvents / 10);
