Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Appccelerate.EvaluationEngine,AggregatorExtensionMethods,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\AggregatorExtensionMethods.cs,AggregateWithExpressionAggregator,The length of the statement  "            return syntax.AggregateWith(new Aggregators.ExpressionAggregator<TExpressionResult' TAnswer' TParameter>(seed' aggregateFunc)); " is 127.
Long Statement,Appccelerate.EvaluationEngine,AggregatorExtensionMethods,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\AggregatorExtensionMethods.cs,AggregateWithValidationAggregator,The length of the statement  "            return syntax.AggregateWith(new ValidationAggregator<TValidationResult' TValidationViolation' TParameter>(validationResultFactory)); " is 132.
Long Statement,Appccelerate.EvaluationEngine.Aggregators,ExpressionAggregator<TExpressionResult;TAnswer;TParameter>,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Aggregators\ExpressionAggregator{TExpressionResult,TAnswer,TParameter}.cs,Aggregate,The length of the statement  "            var expressionResults = (from expression in expressions select new { expression' ExpressionResult = expression.Evaluate(parameter) }).ToList(); " is 143.
Long Statement,Appccelerate.EvaluationEngine.Aggregators,ExpressionAggregator<TExpressionResult;TAnswer;TParameter>,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Aggregators\ExpressionAggregator{TExpressionResult,TAnswer,TParameter}.cs,Aggregate,The length of the statement  "                context.Expressions.Add(new Context.ExpressionInfo { Expression = expressionResult.expression' ExpressionResult = expressionResult.ExpressionResult }); " is 151.
Long Statement,Appccelerate.EvaluationEngine.Aggregators,ExpressionAggregator<TExpressionResult;TAnswer;TParameter>,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Aggregators\ExpressionAggregator{TExpressionResult,TAnswer,TParameter}.cs,Describe,The length of the statement  "            return string.Format(CultureInfo.InvariantCulture' "expression aggregator with seed '{0}' and aggregate function {1}"' this.seed' this.aggregateFunc); " is 150.
Long Statement,Appccelerate.EvaluationEngine.Internals,DefaultFactory,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\DefaultFactory.cs,CreateDefinition,The length of the statement  "            return new Definition<TQuestion' TAnswer' TParameter' TExpressionResult> { Strategy = new Strategies.AggregatorStrategy<TQuestion' TAnswer' TParameter' TExpressionResult>() }; " is 175.
Long Statement,Appccelerate.EvaluationEngine.Internals,DefinitionHost,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\DefinitionHost.cs,FindInHierarchyAndCloneDefinition,The length of the statement  "            var def = this.definitions.SingleOrDefault(d => d.QuestionType.GetTypeInfo().IsAssignableFrom(question.GetType().GetTypeInfo())); " is 129.
Long Statement,Appccelerate.EvaluationEngine.Internals,DefinitionHost,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\DefinitionHost.cs,FindDefinition,The length of the statement  "            return this.definitions.SingleOrDefault(d => d.QuestionType.GetTypeInfo().IsAssignableFrom(questionType.GetTypeInfo())); " is 120.
Long Statement,Appccelerate.EvaluationEngine.Internals,DefinitionHost,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\DefinitionHost.cs,CheckThatNoDefinitionWithSameQuestionTypeAlreadyExists,The length of the statement  "                throw new InvalidOperationException(string.Format(CultureInfo.InvariantCulture' "A definition for question {0} was already added."' definition.QuestionType)); " is 158.
Long Statement,Appccelerate.EvaluationEngine.Internals,Engine,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\Engine.cs,Answer,The length of the statement  "            CheckValueNotNull(definition' string.Format(CultureInfo.InvariantCulture' "No definition found. Set definition with Solve method first: question = {0}"' question)); " is 164.
Long Statement,Appccelerate.EvaluationEngine.Internals,Engine,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Internals\Engine.cs,Answer,The length of the statement  "            CheckValueNotNull(strategy' string.Format(CultureInfo.InvariantCulture' "No strategy found. Set strategy with Solve method first: question = {0}"' question)); " is 158.
Long Statement,Appccelerate.EvaluationEngine.Syntax,DefinitionBuilder<TQuestion;TAnswer;TParameter;TExpressionResult>,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Syntax\DefinitionBuilder{TQuestion,TAnswer,TParameter,TExpressionResult}.cs,ByEvaluating,The length of the statement  "            var provider = this.factory.CreateSingleExpressionProvider<TQuestion' TAnswer' TParameter' TExpressionResult>(expressionProvider); " is 130.
Long Statement,Appccelerate.EvaluationEngine.Syntax,DefinitionBuilder<TQuestion;TAnswer;TParameter;TExpressionResult>,C:\repos\appccelerate_appccelerate\source\Appccelerate.EvaluationEngine\Syntax\DefinitionBuilder{TQuestion,TAnswer,TParameter,TExpressionResult}.cs,ByEvaluating,The length of the statement  "            var provider = this.factory.CreateMultipleExpressionsProvider<TQuestion' TAnswer' TParameter' TExpressionResult>(expressionProvider); " is 133.
