Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Appccelerate.Windows,ApplicationHelper,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\ApplicationHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Appccelerate.Windows,GraphicHelper,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\GraphicHelper.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  GraphicHelper (C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\GraphicHelper.cs' [3' 24])' WindowsHelper (C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs' [3' 24])
Imperative Abstraction,Appccelerate.Windows,WindowsHelper,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: ExitSystem
Unutilized Abstraction,Appccelerate.Windows,WindowsHelper,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Appccelerate.Windows,LUID,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' LowPart' HighPart
Unnecessary Abstraction,Appccelerate.Windows,TOKEN_PRIVILEGES,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' PriviledgeCount' Luid' Attributes
Deficient Encapsulation,Appccelerate.Windows,LUID,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LowPart' HighPart
Deficient Encapsulation,Appccelerate.Windows,TOKEN_PRIVILEGES,C:\repos\appccelerate_appccelerate\source\Appccelerate.Windows\WindowsHelper.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PriviledgeCount' Luid' Attributes
