Implementation smell,Namespace,Class,File,Method,Description
Long Statement,XamarinTestBed_Android,MainActivity,D:\research\architectureSmells\repos\xanathar_moonsharp\src\Xamarin\XamarinTestBed_Android\XamarinTestBed_Android\MainActivity.cs,Log,The length of the statement  "				string message = (r.Exception is ScriptRuntimeException) ? ((ScriptRuntimeException)r.Exception).DecoratedMessage : r.Exception.Message; " is 136.
