Implementation smell,Namespace,Class,File,Method,Description
Complex Conditional,SupremeFiction.UI.SupremeRulerModdingTool.Foundation.ViewModels,UnitEditorViewModel,C:\repos\Blind-Striker_supremefiction\SupremeRulerModdingTool\UI\SupremeRulerModdingTool.Foundation\ViewModels\UnitEditorViewModel.cs,CheckPropertyChanged,The conditional expression  "(oldValue == null && newValue != null) || (oldValue != null && newValue == null) || !oldValue.Equals (newValue)"  is complex.
