Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CrmQueueGetNext,GetNextItem,F:\newReposMay17\lucasalexander_Crm-Sample-Code\CrmQueueGetNext\CrmQueueGetNext\GetNextItem.cs,Execute,The length of the statement  "	tracingService.Trace ("Entered " + _processName + ".Execute()' Activity Instance Id: {0}' Workflow Instance Id: {1}"' executionContext.ActivityInstanceId' executionContext.WorkflowInstanceId); " is 192.
Long Statement,CrmQueueGetNext,GetNextItem,F:\newReposMay17\lucasalexander_Crm-Sample-Code\CrmQueueGetNext\CrmQueueGetNext\GetNextItem.cs,Execute,The length of the statement  "	tracingService.Trace (_processName + ".Execute()' Correlation Id: {0}' Initiating User: {1}"' context.CorrelationId' context.InitiatingUserId); " is 143.
