Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,Spring.Messaging.Amqp.Qpid.Client,ClientFactoryUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientFactoryUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs' [1' 20])' IResourceFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IResourceFactory.cs' [1' 20])' SimpleClientFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\SimpleClientFactory.cs' [1' 20])' ConnectionParameters (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ConnectionParameters.cs' [1' 20])' IClientFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IClientFactory.cs' [1' 20])' MessageProperties (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\MessageProperties.cs' [1' 20])' QpidAccessor (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\QpidAccessor.cs' [1' 20])' QpidResourceHolder (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\QpdResourceHolder.cs' [1' 20])' QpidTemplate (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\QpidTemplate.cs' [1' 20])' QpidUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Support\QpidUtils.cs' [1' 20])
Duplicate Abstraction,Spring.Messaging.Amqp.Qpid.Client,ClientFactoryUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientFactoryUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs' [1' 21])' QpidResourceHolder (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\QpdResourceHolder.cs' [1' 21])' IResourceFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IResourceFactory.cs' [1' 21])' SimpleClientFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\SimpleClientFactory.cs' [1' 21])' QpidTemplate (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\QpidTemplate.cs' [1' 21])' QpidUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Support\QpidUtils.cs' [1' 21])' IClientFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IClientFactory.cs' [1' 21])
Duplicate Abstraction,Spring.Messaging.Amqp.Qpid.Client,ClientFactoryUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientFactoryUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs' [1' 23])' QpidTemplate (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\QpidTemplate.cs' [1' 23])' QpidUtils (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Support\QpidUtils.cs' [1' 23])
Duplicate Abstraction,Spring.Messaging.Amqp.Qpid.Client,IResourceFactory,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IResourceFactory.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  IResourceFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IResourceFactory.cs' [1' 22])' IClientFactory (C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IClientFactory.cs' [1' 22])
Deficient Encapsulation,Spring.Messaging.Amqp.Qpid.Support,QpidUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Support\QpidUtils.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_PORT
Deficient Encapsulation,Spring.Messaging.Amqp.Qpid.Support,QpidUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Support\QpidUtils.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: DEFAULT_PORT
Cyclically-dependent Modularization,Spring.Messaging.Amqp.Qpid.Client,ClientFactoryUtils,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\ClientFactoryUtils.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Spring.Messaging.Amqp.Qpid.Client.ClientFactoryUtils' Spring.Messaging.Amqp.Qpid.Client.QpidResourceHolder' Spring.Messaging.Amqp.Qpid.Client.IResourceFactory
Cyclically-dependent Modularization,Spring.Messaging.Amqp.Qpid.Client,IResourceFactory,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\IResourceFactory.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Spring.Messaging.Amqp.Qpid.Client.IResourceFactory' Spring.Messaging.Amqp.Qpid.Client.ClientFactoryUtils' Spring.Messaging.Amqp.Qpid.Client.QpidResourceHolder
Cyclically-dependent Modularization,Spring.Messaging.Amqp.Qpid.Client,QpidResourceHolder,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Client\QpdResourceHolder.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Spring.Messaging.Amqp.Qpid.Client.QpidResourceHolder' Spring.Messaging.Amqp.Qpid.Client.IResourceFactory' Spring.Messaging.Amqp.Qpid.Client.ClientFactoryUtils
Cyclically-dependent Modularization,Spring.Messaging.Amqp.Qpid.Core,QpidTemplate,C:\repos\spring-projects_spring-net-amqp\src\Spring.Messaging.Amqp.Qpid-0-10-0.8\Spring.Messaging.Amqp.Qpid-0-10-0.8\Core\QpidTemplate.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Spring.Messaging.Amqp.Qpid.Core.QpidTemplate' Spring.Messaging.Amqp.Qpid.Core.QpidTemplateResourceFactory
