Method,LOC,CC,PC
AuthenticationClient:AuthenticationClient,2,1,0
AuthenticationClient:AuthenticationClient,6,2,1
AuthenticationClient:UsernamePasswordAsync,3,1,4
AuthenticationClient:UsernamePasswordAsync,38,8,5
AuthenticationClient:WebServerAsync,3,1,4
AuthenticationClient:WebServerAsync,45,10,5
AuthenticationClient:TokenRefreshAsync,3,1,3
AuthenticationClient:TokenRefreshAsync,20,2,4
AuthenticationClient:Dispose,3,1,0
Common:FormatUrl,15,6,3
Common:FormatCustomUrl,9,4,3
Common:FormatRestApiUrl,7,3,2
Common:FormatAuthUrl,10,4,8
Common:FormatRefreshTokenUrl,14,5,4
HttpContentCompressedDataExtensions:ReadAsDecompressedStringAsync,16,3,1
IXmlHttpClient:HttpGetAsync,1,1,1
IXmlHttpClient:HttpGetAsync,1,1,1
IXmlHttpClient:HttpPostAsync,1,1,2
IXmlHttpClient:HttpPostAsync,1,1,2
ForceAuthException:ForceAuthException,2,1,2
ForceAuthException:ForceAuthException,3,1,3
ForceAuthException:ForceAuthException,3,1,3
ForceAuthException:ForceAuthException,3,1,3
ForceAuthException:ForceAuthException,5,1,2
ForceAuthException:ParseError,4,1,1
ForceException:ForceException,2,1,2
ForceException:ForceException,3,1,3
ForceException:ForceException,3,1,3
ForceException:ForceException,3,1,3
ForceException:ForceException,5,1,2
ForceException:ParseError,4,1,1
IAuthenticationClient:UsernamePasswordAsync,1,1,4
IAuthenticationClient:UsernamePasswordAsync,1,1,5
IAuthenticationClient:WebServerAsync,1,1,4
IAuthenticationClient:WebServerAsync,1,1,5
IForceException:GetBaseException,1,1,0
IForceException:ToString,1,1,0
IJsonHttpClient:HttpGetAsync,1,1,1
IJsonHttpClient:HttpGetAsync,1,1,1
IJsonHttpClient:HttpGetAsync,1,1,2
IJsonHttpClient:HttpGetRestApiAsync,1,1,1
IJsonHttpClient:HttpPostAsync,1,1,2
IJsonHttpClient:HttpPostAsync,1,1,2
IJsonHttpClient:HttpPostRestApiAsync,1,1,2
IJsonHttpClient:HttpBinaryDataPostAsync,1,1,5
IJsonHttpClient:HttpPatchAsync,1,1,2
IJsonHttpClient:HttpPatchAsync,1,1,2
IJsonHttpClient:HttpDeleteAsync,1,1,1
IJsonHttpClient:HttpDeleteAsync,1,1,1
JsonHttpClient:JsonHttpClient,3,1,4
JsonHttpClient:ParseForceException,4,1,1
JsonHttpClient:HttpGetAsync,4,1,1
JsonHttpClient:HttpGetAsync,19,4,1
JsonHttpClient:HttpGetAsync,20,4,2
JsonHttpClient:HttpGetRestApiAsync,4,1,1
JsonHttpClient:HttpPostAsync,4,1,2
JsonHttpClient:HttpPostAsync,13,2,2
JsonHttpClient:HttpPostRestApiAsync,4,1,2
JsonHttpClient:HttpBinaryDataPostAsync,22,2,5
JsonHttpClient:HttpPatchAsync,4,1,2
JsonHttpClient:HttpPatchAsync,17,2,2
JsonHttpClient:HttpDeleteAsync,4,1,1
JsonHttpClient:HttpDeleteAsync,8,2,1
XmlHttpClient:XmlHttpClient,6,2,4
XmlHttpClient:HttpGetAsync,4,1,1
XmlHttpClient:HttpGetAsync,8,2,1
XmlHttpClient:HttpPostAsync,4,1,2
XmlHttpClient:HttpPostAsync,9,2,2
XmlHttpClient:ParseForceException,4,1,1
XmlHttpClient:SerializeXmlObject,10,3,1
XmlHttpClient:DeserializeXmlString,8,3,1
BaseHttpClient:BaseHttpClient,20,5,4
BaseHttpClient:GetApiVersion,3,1,0
BaseHttpClient:HttpGetAsync,11,3,1
BaseHttpClient:HttpPostAsync,12,3,2
BaseHttpClient:HttpPatchAsync,17,3,2
BaseHttpClient:HttpDeleteAsync,11,3,1
BaseHttpClient:Dispose,3,1,0
BaseHttpClientException:BaseHttpClientException,3,1,2
BaseHttpClientException:GetStatus,3,1,0
CreateableAttribute:CreateableAttribute,3,1,1
UpdateableAttribute:UpdateableAttribute,3,1,1
BatchInfoResult:Equals,3,1,1
BatchInfoResult:Equals,7,1,1
BatchInfoResult:GetHashCode,3,1,0
BatchResultList:BatchResultList,3,1,0
SObject:GetSchema,3,1,0
SObject:ReadXml,3,1,1
SObject:WriteXml,14,3,1
SObjectList:GetSchema,3,1,0
SObjectList:ReadXml,3,1,1
SObjectList:WriteXml,20,5,1
CreateableContractResolver:CreateProperties,3,1,2
CreateableContractResolver:IsPropertyCreatable,9,2,2
UpdateableContractResolver:CreateProperties,3,1,2
UpdateableContractResolver:IsPropertyUpdateable,9,2,2
