Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TestAppWithTui,ConsoleTest,D:\research\architectureSmells\repos\graffen_NLog.Targets.Syslog\src\TestAppWithTUI\ConsoleTest.cs,InitStreams,The length of the statement  "            udpFileStream = new FileStream(settings["udpLogEntriesFilePath"]' FileMode.OpenOrCreate' FileAccess.Write' FileShare.ReadWrite); " is 128.
Long Statement,TestAppWithTui,ConsoleTest,D:\research\architectureSmells\repos\graffen_NLog.Targets.Syslog\src\TestAppWithTUI\ConsoleTest.cs,InitStreams,The length of the statement  "            tcpFileStream = new FileStream(settings["tcpLogEntriesFilePath"]' FileMode.OpenOrCreate' FileAccess.Write' FileShare.ReadWrite); " is 128.
