Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,OmniSharp,OmniSharp.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Common' OmniSharp.Solution,OmniSharp.Common.CygPathWrapper' OmniSharp.Common.QuickFix' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject
Cyclic Dependency,OmniSharp,OmniSharp.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Common' OmniSharp' OmniSharp.Configuration,OmniSharp.Common.CygPathWrapper' OmniSharp.Common.QuickFix' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Configuration.ConfigurationLoader
Cyclic Dependency,OmniSharp,OmniSharp.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Common' OmniSharp.Solution' OmniSharp' OmniSharp.Configuration,OmniSharp.Common.CygPathWrapper' OmniSharp.Common.QuickFix' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Configuration.ConfigurationLoader
Cyclic Dependency,OmniSharp,OmniSharp.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Common' OmniSharp' OmniSharp.Solution' OmniSharp' OmniSharp.Configuration,OmniSharp.Common.CygPathWrapper' OmniSharp.Common.QuickFix' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject' OmniSharp.Configuration.ConfigurationLoader
Cyclic Dependency,OmniSharp,OmniSharp.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Configuration' OmniSharp,OmniSharp.Configuration.ConfigurationLoader' OmniSharp.Bootstrapper' OmniSharp.Program
Cyclic Dependency,OmniSharp,OmniSharp.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.Configuration' OmniSharp.Solution' OmniSharp,OmniSharp.Configuration.ConfigurationLoader' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject' OmniSharp.Bootstrapper' OmniSharp.Program
Cyclic Dependency,OmniSharp,OmniSharp,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp' OmniSharp.Solution,OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject
Cyclic Dependency,OmniSharp,OmniSharp.ProjectManipulation.AddReference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.ProjectManipulation.AddReference' OmniSharp' OmniSharp.Solution,OmniSharp.ProjectManipulation.AddReference.AddFileReferenceProcessor' OmniSharp.ProjectManipulation.AddReference.AddReferenceProcessorFactory' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject
Cyclic Dependency,OmniSharp,OmniSharp.ProjectManipulation.AddReference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.ProjectManipulation.AddReference' OmniSharp' OmniSharp.Configuration' OmniSharp.Solution,OmniSharp.ProjectManipulation.AddReference.AddFileReferenceProcessor' OmniSharp.ProjectManipulation.AddReference.AddReferenceProcessorFactory' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Configuration.ConfigurationLoader' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject
Cyclic Dependency,OmniSharp,OmniSharp.ProjectManipulation.AddReference,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: OmniSharp.ProjectManipulation.AddReference' OmniSharp' OmniSharp.Solution' OmniSharp' OmniSharp.Solution,OmniSharp.ProjectManipulation.AddReference.AddFileReferenceProcessor' OmniSharp.ProjectManipulation.AddReference.AddReferenceProcessorFactory' OmniSharp.Bootstrapper' OmniSharp.Program' OmniSharp.Solution.OrphanProject' OmniSharp.Solution.StringExtensions' OmniSharp.Solution.CSharpProject
