Method,LOC,CC,PC
LoadingForm:LoadingForm,6,1,0
LoadingForm:textBoxEmail_Enter,6,2,2
LoadingForm:textBoxPassword_Enter,6,2,2
LoadingForm:DownloadPlugins,23,4,0
LoadingForm:ShowLoginNotSuccessfulMessageBox,8,1,0
LoadingForm:buttonLogin_Click,9,1,2
LoadingForm:buttonOfflineMode_Click,4,1,2
LoadingForm:LoadingForm_FormClosing,8,3,2
LoadingForm:textBoxPassword_KeyUp,5,2,2
MacroWizardForm:MacroWizardForm,11,1,0
MacroWizardForm:showFormBackgroundWorker_RunWorkerCompleted,4,1,2
MacroWizardForm:buttonRecord_Click,8,1,2
MacroWizardForm:mouseHook_MouseMove,4,1,2
MacroWizardForm:mouseHook_MouseDown,4,1,2
MacroWizardForm:mouseHook_MouseUp,4,1,2
MacroWizardForm:keyboardHook_KeyDown,9,2,2
MacroWizardForm:StopRecording,6,1,0
MacroWizardForm:keyboardHook_KeyUp,4,1,2
MacroWizardForm:buttonSave_Click,33,3,2
MainForm:MainForm,32,3,0
MainForm:LoadDownloadedPlugins,5,2,1
MainForm:labelStatusInStatusStrip_TextChanged,5,2,2
MainForm:labelStatusInStatusTripTimer_Tick,8,2,2
MainForm:mCore_SpeechRecognizedCoreEvent,9,2,1
MainForm:gridViewPlugins_CommandCellClick,35,8,2
MainForm:radMenuItemPluginWizard_Click,4,1,2
MainForm:menuItemMasterDictionary_Click,4,1,2
MainForm:buttonAddPlugin_Click,3,1,2
MainForm:AddPluginToPluginManagerSafely,32,7,3
MainForm:AddPluginToTheGridView,4,1,2
MainForm:buttonStartStop_Click,37,6,2
MainForm:buttonBrowseForPlugin_Click,13,3,2
MainForm:MenuItemSave_Click,20,3,2
MainForm:menuItemOpenFile_Click,33,4,2
MainForm:textBoxPluginName_KeyUp,5,2,2
MainForm:menuItemPluginCommands_Click,11,2,3
MainForm:notifyIcon_MouseDoubleClick,7,2,2
MainForm:MainForm_FormClosing,6,1,2
MainForm:MainForm_Resize,5,2,2
MainForm:menuItemMacroWizard_Click,4,1,2
MasterDictionaryForm:MasterDictionaryForm,5,1,0
ModernSteward:Main,9,2,0
PluginCommandsForm:PluginCommandsForm,6,1,2
Resources:Resources,2,1,0
