Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
GlobalHook,33,11,1,0,3,134,15,2,0,0.98,0,0
KeyboardHook,0,2,0,0,1,73,16,0,1,0,0,1
StandardShortcut,0,0,0,0,0,15,0,0,0,0,0,1
KeyboardSimulator,2,6,0,0,4,91,53,0,0,0.92,1,1
Macro,2,5,0,1,3,69,22,0,0,0.7,5,2
MacroEventType,0,0,0,0,0,13,0,0,0,0,0,3
MacroEvent,3,1,0,3,1,16,1,0,0,0,1,2
MouseHook,0,4,0,0,1,121,49,0,1,0,1,1
MouseButton,0,0,0,0,0,9,0,0,0,0,0,1
MouseSimulator,9,13,3,0,11,186,45,0,0,0.99,1,1
MyMouseEventArgs,5,2,6,0,2,61,2,0,0,0.5,0,3
