Architecture smell,Project,Namespace,Cause,Responsible Classes
Feature Concentration,SuperSocket.ClientEngine.Core,SuperSocket.ClientEngine,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ASCIIEncoding]' [ConcurrentBatchQueue<T>' Entity' IBatchQueue' TcpClientSession' IProxyConnector' ProxyEventArgs' AsyncTcpSession' ClientSession' DataEventArgs' IBufferSetter' IClientSession' SecurityOption' SslStreamTcpSession]' [ConnectAsyncExtension' ConnectToken]' [Extensions]' [IPosList' PosList<T>]' [SearchMarkState<T>]' [ErrorEventArgs]' [SslAsyncState]. LCC (Lack of Component Cohesion) = 0.36,SuperSocket.ClientEngine.ASCIIEncoding' SuperSocket.ClientEngine.Extensions' SuperSocket.ClientEngine.SearchMarkState<T>' SuperSocket.ClientEngine.ErrorEventArgs' SuperSocket.ClientEngine.SslAsyncState
Feature Concentration,SuperSocket.ClientEngine.Core,SuperSocket.ClientEngine.Proxy,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HttpConnectProxy' ConnectContext' ProxyConnectorBase' Socks4Connector' Socks5Connector' SocksState' SocksContext' Socks4aConnector]' [ReceiveState]. LCC (Lack of Component Cohesion) = 0.22,SuperSocket.ClientEngine.Proxy.ReceiveState
