Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CombinedAttributeSource,1,5,0,0,4,52,5,0,1,0.8,1,0
ReadWriteLock_Tests,1,3,0,0,1,62,7,0,0,0,2,1
ThreadOps,1,1,0,0,1,17,1,0,0,0,0,2
SpinSleepLock,4,2,0,0,2,31,7,0,0,1,1,0
EventSleepLock,2,4,0,0,4,36,6,0,0,1,0,3
ReadWriteLockWithWritePriority,7,7,0,0,7,139,20,0,0,1,2,1
ReadWriteLockWithReadPriority,4,7,0,0,7,96,15,0,0,1,2,0
ReadWriteLockUpgradable,7,8,0,0,8,142,21,0,0,1,2,0
ReflectionExtensions,0,6,0,0,6,61,12,0,0,0,1,0
CustomAttributeSource,2,9,0,0,7,103,15,0,1,1,0,0
IAttributeSource,0,3,0,0,0,6,3,3,0,0,0,3
ReflectedAttributeSource,0,3,0,0,3,18,3,0,1,0,0,2
ComponentEntryBuilder,0,8,0,0,3,46,8,0,0,0,0,2
CompositionNode,3,1,0,3,1,12,1,0,0,1,0,5
ExpressionFilterContext,0,4,1,0,0,19,4,0,1,0,2,18
ExpressionFilterContextBuilder,0,6,0,0,2,36,6,0,0,0,2,3
ExpressionFilterContextExtensions,0,3,0,0,3,21,6,0,0,0,1,0
ExpressionFilterExtensions,0,2,0,0,2,12,3,0,0,0,3,0
ExpressionReflectionVisitor,0,17,0,0,1,261,49,1,0,0,0,0
FilterGroup,0,0,0,0,0,18,0,0,0,0,0,3
ICompositionCustomDataProvider,0,0,1,0,0,7,0,1,0,0,0,2
ICompositionStackProvider,0,0,1,0,0,7,0,1,0,0,0,1
InternalEnumerableExtensions,0,1,0,0,1,11,2,0,0,0,1,0
MarkerExpressionReplacer,3,9,0,0,1,122,18,0,1,0.96,9,1
MarkerReplacerExpressionFilter,0,2,1,0,2,25,3,0,1,0,3,0
SequenceExpressionFilter,2,3,1,0,3,30,4,0,1,0.67,3,1
ServiceConfigurationExpr,1,3,0,0,3,18,4,0,0,0.67,3,0
ComponentEntryCollectionBuilder,2,4,0,0,4,37,10,0,0,0.88,3,0
CustomTypeChangerExpressionFilter,2,2,2,0,1,25,2,0,1,0.5,1,0
DecoratorExpressionFilter,1,3,2,0,3,28,4,0,1,0.67,2,0
ExpressionComposer,0,4,0,0,4,44,4,2,0,0,1,4
ComponentContainer,0,2,0,0,2,5,2,2,0,0,0,1
ExpressionComposerBuilder,1,6,0,0,4,75,9,0,0,1,4,1
ExpressionComposerBuilderExtensions,0,4,0,0,4,59,7,0,0,0,6,0
ExpressionExtensions,0,2,0,0,2,11,2,0,0,0,0,0
