Method,LOC,CC,PC
TeradataIntegrationTests:Setup,4,1,0
TeradataIntegrationTests:RegisterProvider,23,3,0
TeradataOdbcIntegrationTests:GetUniqueDbName,6,1,0
TeradataOdbcIntegrationTests:Setup,12,1,0
TeradataOdbcIntegrationTests:GetDataAdapter,5,1,3
TeradataOdbcIntegrationTests:Teardown,4,1,0
TeradataOdbcIntegrationTests:CreateDatabase,10,1,2
TeradataOdbcIntegrationTests:DropDatabase,10,1,1
TeradataOdbcIntegrationTests:ExecuteNonQuery,7,1,2
TeradataOdbcIntegrationTests:TestMigrationWithinTransactionScopeComplete,5,1,0
TeradataOdbcIntegrationTests:TestMigrationWithinTransactionScopeRollback,5,1,0
