Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Wyam.Web.Pipelines,Archive,D:\research\architectureSmells\repos1\somedave_Wyam\src\recipes\Wyam.Web\Pipelines\Archive.cs,GetIndexPageModules,The length of the statement  "                            : (string.IsNullOrEmpty(indexTitle) ? $"Page {doc[Keys.CurrentPage]}" : $"{indexTitle} (Page {doc[Keys.CurrentPage]})"); " is 120.
Long Statement,Wyam.Web.Pipelines,Pages,D:\research\architectureSmells\repos1\somedave_Wyam\src\recipes\Wyam.Web\Pipelines\Pages.cs,GetGlobbingPattern,The length of the statement  "            segments.Add($"{(pagesPattern == null ? string.Empty : pagesPattern.Invoke(context) + "/")}**/{{!.git'}}/**/{{!_'}}*.{extension}"); " is 131.
