Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Wyam.Highlight,Highlight,C:\repos\somedave_Wyam\src\extensions\Wyam.Highlight\Highlight.cs,Execute,The length of the statement  "                                            Trace.Warning("Exception while highlighting source code for {0} using language {1}: {2}"' input.SourceString()' language' innerEx.Message); " is 139.
Long Statement,Wyam.Highlight,Highlight,C:\repos\somedave_Wyam\src\extensions\Wyam.Highlight\Highlight.cs,Execute,The length of the statement  "                                            Trace.Information("Exception while highlighting source code for {0} using language {1}: {2}"' input.SourceString()' language' innerEx.Message); " is 143.
