Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi' GoogleMapsApi.Entities.Common,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi' GoogleMapsApi.Entities.Common' GoogleMapsApi.Engine,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi' GoogleMapsApi.Entities.Common' GoogleMapsApi.Engine' GoogleMapsApi.Entities.Directions.Request,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi' GoogleMapsApi.Entities.Common' GoogleMapsApi.Engine' GoogleMapsApi.Entities.Directions.Request' GoogleMapsApi.Entities.Directions.Response,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route,GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Engine.MapsAPIGenericEngine<TRequest'TResponse>' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.Directions.Request,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.Directions.Request' GoogleMapsApi,GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps,GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.Directions.Request,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.Directions.Request' GoogleMapsApi.Entities.Directions.Response' GoogleMapsApi,GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps,GoogleMapsApi.Entities.Directions.Request.DirectionsRequest' GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.Directions.Response,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.Directions.Response' GoogleMapsApi' GoogleMapsApi.Entities.Common,GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest,GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.Directions.Response,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.Directions.Response' GoogleMapsApi' GoogleMapsApi.Entities.Common' GoogleMapsApi.Entities.Directions.Request,GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest,GoogleMapsApi.Entities.Directions.Response.DirectionsResponse' GoogleMapsApi.Entities.Directions.Response.Route' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps' GoogleMapsApi.Entities.Common.MapsBaseRequest' GoogleMapsApi.Entities.Directions.Request.DirectionsRequest
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.DistanceMatrix.Request,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.DistanceMatrix.Request' GoogleMapsApi,GoogleMapsApi.Entities.DistanceMatrix.Request.DistanceMatrixRequest' GoogleMapsApi.Entities.DistanceMatrix.Request.Time' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps,GoogleMapsApi.Entities.DistanceMatrix.Request.DistanceMatrixRequest' GoogleMapsApi.Entities.DistanceMatrix.Request.Time' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps
Cyclic Dependency,GoogleMapsApi,GoogleMapsApi.Entities.DistanceMatrix.Request,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: GoogleMapsApi.Entities.DistanceMatrix.Request' GoogleMapsApi.Entities.DistanceMatrix.Response' GoogleMapsApi,GoogleMapsApi.Entities.DistanceMatrix.Request.DistanceMatrixRequest' GoogleMapsApi.Entities.DistanceMatrix.Request.Time' GoogleMapsApi.Entities.DistanceMatrix.Response.DistanceMatrixResponse' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps,GoogleMapsApi.Entities.DistanceMatrix.Request.DistanceMatrixRequest' GoogleMapsApi.Entities.DistanceMatrix.Request.Time' GoogleMapsApi.Entities.DistanceMatrix.Response.DistanceMatrixResponse' GoogleMapsApi.EngineFacade<TRequest'TResponse>' GoogleMapsApi.GoogleMaps
