Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Uhuru.Prison.FakesUnitTest,PrisonTestsHelper,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\PrisonTestsHelper.cs,ApplyDiskRuleFakes,The length of the statement  "            ShimDisk.ShimDiskQuotaManager.SetDiskQuotaLimitStringStringInt64 = (WindowsUsername' Path' DiskQuotaBytes) => { return; }; " is 122.
Long Statement,Uhuru.Prison.FakesUnitTest,PrisonTestsHelper,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\PrisonTestsHelper.cs,ApplyNetworkRuleFakes,The length of the statement  "            ShimManagementObjectCollection.AllInstances.GetEnumerator = (collection) => { return new ShimManagementObjectCollection.ShimManagementObjectEnumerator(); }; " is 156.
Long Statement,Uhuru.Prison.FakesUnitTest,PrisonTestsHelper,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\PrisonTestsHelper.cs,PrisonCreateProcessAsUserFakes,The length of the statement  "            ShimPrison.AllInstances.NativeCreateProcessAsUserBooleanStringStringString = (pris' interactive' filename' arguments' envBlock) => " is 130.
Long Statement,Uhuru.Prison.FakesUnitTest,TestPrisonUser,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\TestPrisonUser.cs,TestCreatePrisonUserOK,The length of the statement  "                ShimWindowsUsersAndGroups.GetUsers = () => { return new string [] { "Administrator"' "Guest"' "openshift_service"' newuser }; }; " is 128.
Long Statement,Uhuru.Prison.FakesUnitTest,TestDisk,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\Restrictions\TestDisk.cs,PrisonApplyDiskTest,The length of the statement  "                ShimDisk.ShimDiskQuotaManager.SetDiskQuotaLimitStringStringInt64 = (WindowsUsername' Path' DiskQuotaBytes) => { quotaSetTo = DiskQuotaBytes; return; }; " is 151.
Long Statement,Uhuru.Prison.FakesUnitTest,TestPrisonClass,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\TestPrisonClass.cs,TestLockdown,The length of the statement  "                ShimPrison.AllInstances.ChangeRegistryUserProfileString = (pris' destination) => { userProfileDestination = destination; return; }; " is 131.
Magic Number,Uhuru.Prison.FakesUnitTest.JobObjects,TestJobObjects,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\JobObjects\TestJobObjects.cs,TestSimpleEcho,The following statement contains a magic number: Native.PROCESS_INFORMATION processInfo = new Native.PROCESS_INFORMATION                  {                      hProcess = new IntPtr(2400)'                      hThread = new IntPtr(2416)'                      dwProcessId = 5400'                      dwThreadId = 4544                  };
Magic Number,Uhuru.Prison.FakesUnitTest.JobObjects,TestJobObjects,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\JobObjects\TestJobObjects.cs,TestSimpleEcho,The following statement contains a magic number: Native.PROCESS_INFORMATION processInfo = new Native.PROCESS_INFORMATION                  {                      hProcess = new IntPtr(2400)'                      hThread = new IntPtr(2416)'                      dwProcessId = 5400'                      dwThreadId = 4544                  };
Magic Number,Uhuru.Prison.FakesUnitTest.JobObjects,TestJobObjects,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\JobObjects\TestJobObjects.cs,TestSimpleEcho,The following statement contains a magic number: Native.PROCESS_INFORMATION processInfo = new Native.PROCESS_INFORMATION                  {                      hProcess = new IntPtr(2400)'                      hThread = new IntPtr(2416)'                      dwProcessId = 5400'                      dwThreadId = 4544                  };
Magic Number,Uhuru.Prison.FakesUnitTest.JobObjects,TestJobObjects,D:\research\architectureSmells\repos\UhuruSoftware_windows-isolation\src\Uhuru.Prison.FakesUnitTest\JobObjects\TestJobObjects.cs,TestSimpleEcho,The following statement contains a magic number: Native.PROCESS_INFORMATION processInfo = new Native.PROCESS_INFORMATION                  {                      hProcess = new IntPtr(2400)'                      hThread = new IntPtr(2416)'                      dwProcessId = 5400'                      dwThreadId = 4544                  };
