Architecture smell,Project,Namespace,Cause
Unstable Dependency,Lucene.Net.Grouping,Lucene.Net.Search.Grouping,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Lucene.Net.Search.Grouping.Terms
Feature Concentration,Lucene.Net.Grouping,Lucene.Net.Search.Grouping.Terms,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TermAllGroupHeadsCollector' GeneralAllGroupHeadsCollector' OrdScoreAllGroupHeadsCollector' OrdAllGroupHeadsCollector' ScoreAllGroupHeadsCollector]' [TermAllGroupsCollector]' [TermDistinctValuesCollector]' [TermFirstPassGroupingCollector]' [TermGroupFacetCollector' GroupedFacetHit]' [TermSecondPassGroupingCollector]. LCC (Lack of Component Cohesion) = 0.55
