Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
LazyDocument,5,4,0,0,2,157,7,0,0,0,4,0
CompoundFileExtractor,0,1,0,0,1,92,16,0,0,-1,7,0
IndexSplitter,2,8,1,0,5,130,26,0,0,0,4,0
MultiPassIndexSplitter,0,2,0,0,2,229,27,0,0,-1,8,0
PKIndexSplitter,6,7,0,0,5,127,8,0,0,0,11,0
BlockJoinComparerSource,3,4,0,0,4,201,6,0,1,0,4,0
EarlyTerminatingSortingCollector,6,4,1,0,4,101,6,0,1,0,5,1
Sorter,2,5,1,0,1,289,16,0,0,0.8,7,2
SortingAtomicReader,1,11,2,0,9,757,19,0,3,0.18,11,0
SortingMergePolicy,4,11,0,1,9,206,16,0,1,0,9,1
GetTermInfo,0,3,0,0,2,31,4,0,0,-1,5,0
HighFreqTerms,1,3,0,1,2,145,17,0,0,0,9,0
IndexMergeTool,0,1,0,0,1,32,5,0,0,-1,6,0
SweetSpotSimilarity,9,9,0,0,9,166,12,0,2,0.44,1,0
TermStats,1,3,3,0,1,35,3,0,0,0,1,1
ListOfOutputs,1,12,1,0,12,162,26,0,0,0.25,4,0
UpToTwoPositiveInt64Outputs,4,13,1,0,10,216,27,0,0,0.46,3,0
