Method,LOC,CC,PC
CaptchaHelper:addVector,7,1,2
CaptchaHelper:scalarProduct,7,1,2
CaptchaHelper:dotProduct,3,1,2
CaptchaHelper:norm,3,1,1
CaptchaHelper:normalize,3,1,1
CaptchaHelper:crossProduct,7,1,2
CaptchaHelper:vectorProductIndexed,8,1,3
CaptchaHelper:vectorProduct,3,1,2
CaptchaHelper:matrixProduct,24,1,2
CaptchaHelper:cameraTransform,29,1,2
CaptchaHelper:viewingTransform,22,1,3
CaptchaHelper:Generate,69,12,1
ConverterHelper:ParseInt,13,3,2
ConverterHelper:ParseString,13,3,2
ConverterHelper:ParseDecimal,12,3,2
ConverterHelper:ParseDateTime,11,3,2
ConverterHelper:ParseBool,11,3,2
ConverterHelper:SIP2IIP,16,5,2
ConverterHelper:CopyObject,13,4,2
CookieHelper:SetTripleDESEncryptedCookie,3,1,2
CookieHelper:SetTripleDESEncryptedCookie,3,1,3
CookieHelper:SetDESEncryptedCookie,3,1,2
CookieHelper:SetDESEncryptedCookie,3,1,3
CookieHelper:SetCookie,26,5,4
CookieHelper:GetCookie,24,4,3
CookieHelper:GetTripleDESEncryptedCookieValue,3,1,2
CookieHelper:GetDESEncryptedCookieValue,3,1,2
CookieHelper:GetCookie,3,1,1
CookieHelper:GetCookie,3,1,2
CookieHelper:SetCookie,12,2,3
CookieHelper:SetCookie,12,2,4
CookieHelper:Cookie,10,2,1
CookieHelper:Cookie,10,2,2
CookieHelper:Cookie,10,2,2
CookieHelper:Cookie,10,2,3
EmitHelper:EmitHelper,16,1,0
EmitHelper:EmitHelper,2,1,6
EmitHelper:EmitHelper,6,1,2
EmitHelper:AnyCastTo,3,1,1
EmitHelper:Call,16,2,1
EmitHelper:CastTo,3,1,1
EmitHelper:CastTo,26,5,2
EmitHelper:Convert,3,1,1
EmitHelper:CreateDelegate,3,1,0
EmitHelper:DeclareLocal,3,1,1
EmitHelper:DeclareLocal,3,1,2
EmitHelper:LoadArgument,8,2,2
EmitHelper:LoadArgument,19,15,1
EmitHelper:LoadArgumentAddress,8,2,1
EmitHelper:LoadConstant,42,34,1
