Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,Main,The length of the statement  "                Combot.IRC.Command.PrivateMessageCommandEvent += (sender' e) => PrivateMessageCommandHandler(sender' e' Combot.ServerConfig.Name); " is 130.
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,Main,The length of the statement  "                Combot.IRC.Command.PrivateNoticeCommandEvent += (sender' e) => PrivateNoticeCommandHandler(sender' e' Combot.ServerConfig.Name); " is 128.
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,BotErrorHandler,The length of the statement  "            string message = string.Format("[{0}] [{1}] \u0002{2} Error\u0002: {3}"' DateTime.Now.ToString("HH:mm:ss")' server' error.Type' error.Message); " is 143.
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,TCPErrorHandler,The length of the statement  "            string message = string.Format("[{0}] [{1}] \u0002TCP Error {2}\u0002: {3}"' DateTime.Now.ToString("HH:mm:ss")' server' error.Code' error.Message); " is 147.
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,PrivateMessageCommandHandler,The length of the statement  "            string msg = string.Format("[{0}] [{1}] \u0002{2}\u0002: {3}"' message.TimeStamp.ToString("HH:mm:ss")' server' " --Combot-- "' message.Message); " is 144.
Long Statement,Console_Interface,Console_Interface,D:\research\architectureSmells\repos\uncled1023_Combot\Console Interface\Console_Interface.cs,PrivateNoticeCommandHandler,The length of the statement  "            string msg = string.Format("[{0}] [{1}] \u0002{2}\u0002 -NOTICE-: {3}"' message.TimeStamp.ToString("HH:mm:ss")' server' " --Combot-- "' message.Message); " is 153.
