Method,LOC,CC,PC
EnumUtils:descriptionStringValueOf,10,2,1
EnumUtils:categoryStringValueOf,5,1,1
EnumUtils:enumValueOf,9,3,2
CultureService:toLocalCulture,4,1,1
CultureService:getLocalCultureDouble,3,1,1
CultureService:toInternalLocalCulture,6,1,1
CultureService:getConvertedPrice,16,2,3
CultureService:getCurrencySymbol,3,1,0
CultureService:SetCulture,10,2,1
CultureService:ConfigureCultureInfo,12,2,1
