Design smell,Namespace,Class,File,Cause
Duplicate Abstraction,XCore,AdapterMenuItem,C:\repos\sillsdev_FieldWorks\Src\XCore\AdapterMenuItem.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AdapterMenuItem (C:\repos\sillsdev_FieldWorks\Src\XCore\AdapterMenuItem.cs' [27' 52])' DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [75' 100])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [22' 47])
Unutilized Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [75' 106])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [22' 53])
Duplicate Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [72' 93])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [19' 40])
Duplicate Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [108' 160])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [55' 107])
Duplicate Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [108' 150])' XMessageBoxExManager (C:\repos\sillsdev_FieldWorks\Src\XCore\XMessageBoxExManager.cs' [153' 195])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [55' 97])
Duplicate Abstraction,XCore,DlgListenerBase,C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  DlgListenerBase (C:\repos\sillsdev_FieldWorks\Src\XCore\AreaManager.cs' [189' 211])' MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [131' 153])' Ticker (C:\repos\sillsdev_FieldWorks\Src\XCore\Ticker.cs' [99' 121])
Duplicate Abstraction,XCore,HtmlViewer,C:\repos\sillsdev_FieldWorks\Src\XCore\HtmlViewer.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  HtmlViewer (C:\repos\sillsdev_FieldWorks\Src\XCore\HtmlViewer.cs' [64' 83])' ImageContent (C:\repos\sillsdev_FieldWorks\Src\XCore\ImageContent.cs' [113' 132])' HtmlViewer (C:\repos\sillsdev_FieldWorks\Src\XCore\HtmlViewer.cs' [122' 141])' Ticker (C:\repos\sillsdev_FieldWorks\Src\XCore\Ticker.cs' [107' 126])
Unutilized Abstraction,XCore,IconHolder,C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,XCore,IconHolder,C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  IconHolder (C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs' [29' 67])' ImageDialog (C:\repos\sillsdev_FieldWorks\Src\XCore\ImageDialog.cs' [37' 75])
Duplicate Abstraction,XCore,IconHolder,C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  IconHolder (C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs' [31' 52])' XWindow (C:\repos\sillsdev_FieldWorks\Src\XCore\xWindow.cs' [1265' 1286])' ImageDialog (C:\repos\sillsdev_FieldWorks\Src\XCore\ImageDialog.cs' [39' 60])
Duplicate Abstraction,XCore,IconHolder,C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  IconHolder (C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs' [54' 76])' ImageContent (C:\repos\sillsdev_FieldWorks\Src\XCore\ImageContent.cs' [126' 148])
Unutilized Abstraction,XCore,Inventory,C:\repos\sillsdev_FieldWorks\Src\XCore\Inventory.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,XCore,MockupDialogLauncher,C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,XCore,MockupDialogLauncher,C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [131' 154])' Ticker (C:\repos\sillsdev_FieldWorks\Src\XCore\Ticker.cs' [99' 122])
Duplicate Abstraction,XCore,MockupDialogLauncher,C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  MockupDialogLauncher (C:\repos\sillsdev_FieldWorks\Src\XCore\MockupDialogLauncher.cs' [130' 149])' Ticker (C:\repos\sillsdev_FieldWorks\Src\XCore\Ticker.cs' [98' 117])
Deficient Encapsulation,XCore,IconHolder,C:\repos\sillsdev_FieldWorks\Src\XCore\IconHolder.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: largeImages
Unexploited Encapsulation,XCore,MultiPane,C:\repos\sillsdev_FieldWorks\Src\XCore\MultiPane.cs,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: MultiPane' PaneBarContainer (in method "MakeSubControl" of class "MultiPane").
Deficient Encapsulation,XCore,NotifyWindow,C:\repos\sillsdev_FieldWorks\Src\XCore\NotifyWindow.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Title' TitleFont' HoverFont' TitleHoverFont' BackgroundStyle' Blend' StringFormat' WaitOnMouseOver' TitleColor' TextColor' GradientColor' PressedColor' WaitTime' ActualHeight' ActualWidth' ClockState
Deficient Encapsulation,XCore,RECT,C:\repos\sillsdev_FieldWorks\Src\XCore\NotifyWindow.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Left' Top' Right' Bottom
Deficient Encapsulation,XCore,StringPair,C:\repos\sillsdev_FieldWorks\Src\XCore\XMessageBoxExManager.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: key' value
Cyclically-dependent Modularization,XCore,CollapsingSplitContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\CollapsingSplitContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.CollapsingSplitContainer' XCore.XWindow' XCore.PaneBarContainer
Cyclically-dependent Modularization,XCore,CollapsingSplitContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\CollapsingSplitContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.CollapsingSplitContainer' XCore.XWindow' XCore.MultiPane' XCore.PaneBarContainer
Cyclically-dependent Modularization,XCore,CollapsingSplitContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\CollapsingSplitContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.CollapsingSplitContainer' XCore.XWindow' XCore.PaneBarContainer' XCore.MultiPane
Insufficient Modularization,XCore,Inventory,C:\repos\sillsdev_FieldWorks\Src\XCore\Inventory.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
Insufficient Modularization,XCore,Inventory,C:\repos\sillsdev_FieldWorks\Src\XCore\Inventory.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 49 methods
Insufficient Modularization,XCore,Inventory,C:\repos\sillsdev_FieldWorks\Src\XCore\Inventory.cs,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e.' WMC) is: 189
Cyclically-dependent Modularization,XCore,PaneBarContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\PaneBarContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.PaneBarContainer' XCore.MultiPane
Cyclically-dependent Modularization,XCore,PaneBarContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\PaneBarContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.PaneBarContainer' XCore.CollapsingSplitContainer' XCore.XWindow
Cyclically-dependent Modularization,XCore,PaneBarContainer,C:\repos\sillsdev_FieldWorks\Src\XCore\PaneBarContainer.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.PaneBarContainer' XCore.CollapsingSplitContainer' XCore.XWindow' XCore.MultiPane
Cyclically-dependent Modularization,XCore,MultiPane,C:\repos\sillsdev_FieldWorks\Src\XCore\MultiPane.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.MultiPane' XCore.PaneBarContainer
Cyclically-dependent Modularization,XCore,MultiPane,C:\repos\sillsdev_FieldWorks\Src\XCore\MultiPane.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.MultiPane' XCore.PaneBarContainer' XCore.CollapsingSplitContainer
Cyclically-dependent Modularization,XCore,MultiPane,C:\repos\sillsdev_FieldWorks\Src\XCore\MultiPane.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: XCore.MultiPane' XCore.PaneBarContainer' XCore.CollapsingSplitContainer' XCore.XWindow
