Namespace,Type,Method,LOC,CC,PC
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,AccessibilityWrapper,5,1,2
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,GetChildCount,5,2,0
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,GetChild,8,3,1
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,MakeRelatedWrapper,5,2,1
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,HitTest,10,4,2
SIL.FieldWorks.Common.RootSites,AccessibilityWrapper,Navigate,8,3,1
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,RenderEngineFactory,4,1,0
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,get_Renderer,63,10,2
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,ClearRenderEngines,7,2,0
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,ClearRenderEngines,14,3,1
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,ReleaseRenderEngines,4,2,1
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,DisposeManagedResources,3,1,0
SIL.FieldWorks.Common.RootSites,RenderEngineFactory,Dispose,4,1,1
SIL.FieldWorks.Common.RootSites,SelectionRestorer,SelectionRestorer,17,1,1
SIL.FieldWorks.Common.RootSites,SelectionRestorer,Dispose,4,1,0
SIL.FieldWorks.Common.RootSites,SelectionRestorer,Dispose,26,4,1
SIL.FieldWorks.Common.RootSites,SelectionRestorer,RestoreSelection,12,3,0
SIL.FieldWorks.Common.RootSites,SelectionRestorer,RestoreSelectionWhenReadOnly,10,1,0
SIL.FieldWorks.Common.RootSites,TsStringWrapper,TsStringWrapper,3,1,2
SIL.FieldWorks.Common.RootSites,TsStringWrapper,TsStringWrapper,5,2,2
SIL.FieldWorks.Common.RootSites,TsStringWrapper,GetObjectData,5,2,2
SIL.FieldWorks.Common.RootSites,TsStringWrapper,GetTsString,3,1,1
SIL.FieldWorks.Common.RootSites,TsStringWrapper,GetTsStringUsingWs,10,2,2
SIL.FieldWorks.Common.RootSites,VwSelectionArgs,VwSelectionArgs,4,1,2
SIL.FieldWorks.Common.RootSites,IChangeRootObject,SetRoot,0,1,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,ActiveViewHelper,5,1,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,Dispose,9,1,0
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,Dispose,19,5,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,CheckDisposed,4,2,0
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,IsReallyVisible,21,5,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,ControlWasAdded,3,1,2
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,ControlWasRemoved,3,1,2
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,ViewGotFocus,6,2,2
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,IsViewVisible,7,2,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,DeepAddControl,24,5,1
SIL.FieldWorks.Common.RootSites,ActiveViewHelper,DeepRemoveControl,21,7,1
SIL.FieldWorks.Common.RootSites,UpdateSemaphore,UpdateSemaphore,4,1,2
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,DataUpdateMonitor,17,4,2
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,Dispose,9,1,0
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,Dispose,29,3,1
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,CheckDisposed,4,2,0
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,IsUpdateInProgress,3,1,0
SIL.FieldWorks.Common.RootSites,DataUpdateMonitor,ClearSemaphore,4,1,0
