Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SIL.FieldWorks,FieldWorksTests,D:\research\architectureSmells\repos1\sillsdev_FieldWorks\Src\Common\FieldWorks\FieldWorksTests\FieldWorksTests.cs,EnsureValidLinkedFilesFolderCore_NonDefaultLocation_NotCreateNonExistentDir,The length of the statement  "				Assert.That(FileUtils.DirectoryExists(configuredFolder)' Is.False' "Shouldn't have just made the nondefault directory"); " is 120.
