Namespace,Type,Method,LOC,CC,PC
SampleApp,PooledHttpContext,PooledHttpContext,2,1,1
SampleApp,PooledHttpContext,InitializeHttpRequest,8,2,0
SampleApp,PooledHttpContext,UninitializeHttpRequest,4,1,1
SampleApp,PooledHttpContext,InitializeHttpResponse,8,2,0
SampleApp,PooledHttpContext,UninitializeHttpResponse,4,1,1
SampleApp,PooledHttpContextFactory,PooledHttpContextFactory,2,1,1
SampleApp,PooledHttpContextFactory,PooledHttpContextFactory,7,2,2
SampleApp,PooledHttpContextFactory,Create,27,5,1
SampleApp,PooledHttpContextFactory,Dispose,15,3,1
SampleApp,Program,Main,8,1,1
