Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PopForums.AzureKit.Functions,AwardCalculationProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\AwardCalculationProcessor.cs,Run,The length of the statement  "			log.LogInformation($"C# Queue AwardCalculationProcessor function processed ({stopwatch.ElapsedMilliseconds}ms): {jsonPayload}");" is 128.
Long Statement,PopForums.AzureKit.Functions,CloseAgedTopicsProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\CloseAgedTopicsProcessor.cs,Run,The length of the statement  "			log.LogInformation($"C# Timer {nameof(CloseAgedTopicsProcessor)} function executed ({stopwatch.ElapsedMilliseconds}ms) at: {DateTime.UtcNow}");" is 143.
Long Statement,PopForums.AzureKit.Functions,EmailProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\EmailProcessor.cs,RunAsync,The length of the statement  "					errorLog.Log(exc' ErrorSeverity.Email' $"MessageID: {message.MessageID}' To: <{message.ToEmail}> {message.ToName}' Subject: {message.Subject}");" is 144.
Long Statement,PopForums.AzureKit.Functions,EmailProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\EmailProcessor.cs,RunAsync,The length of the statement  "			log.LogInformation($"C# Queue {nameof(EmailProcessor)} function processed ({stopwatch.ElapsedMilliseconds}ms): {jsonPayload}");" is 127.
Long Statement,PopForums.AzureKit.Functions,SearchIndexProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\SearchIndexProcessor.cs,RunAsync,The length of the statement  "			log.LogInformation($"C# Queue SearchIndexProcessor ({searchType}) function processed ({stopwatch.ElapsedMilliseconds}ms): {jsonPayload}");" is 138.
Long Statement,PopForums.AzureKit.Functions,UserSessionProcessor,C:\research\architectureSmells\repos\POPWorldMedia_POPForums\src\PopForums.AzureKit.Functions\UserSessionProcessor.cs,RunAsync,The length of the statement  "			log.LogInformation($"C# Timer {nameof(UserSessionProcessor)} function executed ({stopwatch.ElapsedMilliseconds}ms) at: {DateTime.UtcNow}");" is 139.
