Project,Namespace,Ca types,Ce types
PopForums,PopForums.Configuration,PopForums.Extensions.ServiceCollections' PopForums.Services.TopicViewLogService' PopForums.Services.ReCaptchaService' PopForums.Email.MailWorker' PopForums.Services.UserSessionWorker' PopForums.Services.CloseAgedTopicsWorker' PopForums.Email.SmtpWrapper' PopForums.Services.MailingListService' PopForums.ScoringGame.AwardCalculator' PopForums.Services.SearchIndexWorker' PopForums.ScoringGame.AwardCalculatorWorker' PopForums.Services.CloseAgedTopicsApplicationService' PopForums.Services.ApplicationServiceBase' PopForums.Repositories.IErrorLogRepository' PopForums.Models.ErrorLogEntry' PopForums.Email.MailingListComposer' PopForums.Email.ForgotPasswordMailer' PopForums.Email.SubscribedTopicEmailComposer' PopForums.Email.EmailApplicationService' PopForums.Services.UserSessionService' PopForums.Email.UserEmailer' PopForums.Services.FavoriteTopicService' PopForums.ScoringGame.AwardCalculatorApplicationService' PopForums.Services.ForumService' PopForums.Services.ImageService' PopForums.Services.PostService' PopForums.Services.PostMasterService' PopForums.Services.PrivateMessageService' PopForums.Services.SearchService' PopForums.Services.SetupService' PopForums.Services.SubscribedTopicsService' PopForums.Services.SearchIndexApplicationService' PopForums.Services.TextParsingService' PopForums.Services.TimeFormattingService' PopForums.Services.UserService' PopForums.Email.NewAccountMailer' PopForums.Services.TopicService,PopForums.Models.ErrorLogEntry' PopForums.Models.PagedList<T>' PopForums.Models.PagerContext' PopForums.Repositories.IErrorLogRepository' PopForums.Repositories.ISettingsRepository
PopForums,PopForums.Email,PopForums.Services.BackgroundServices' PopForums.Services.QueuedEmailService' PopForums.Repositories.IEmailQueueRepository' PopForums.Services.UserService' PopForums.Extensions.ServiceCollections' PopForums.Services.MailingListService' PopForums.Services.SubscribedTopicsService,PopForums.Configuration.ISettingsManager' PopForums.Repositories.IEmailQueueRepository' PopForums.Repositories.IQueuedEmailMessageRepository' PopForums.Services.ApplicationServiceBase' PopForums.Models.User' PopForums.Models.QueuedEmailMessage' PopForums.Resources' PopForums.Services.IQueuedEmailService' PopForums.Configuration.IErrorLog' PopForums.Configuration.ErrorSeverity' PopForums.Models.EmailMessage' PopForums.Models.Topic' PopForums.Services.IProfileService
PopForums,PopForums.Extensions,,PopForums.Configuration.IConfig' PopForums.Configuration.Config' PopForums.Configuration.IErrorLog' PopForums.Configuration.ErrorLog' PopForums.Configuration.ISettingsManager' PopForums.Configuration.SettingsManager' PopForums.Email.IForgotPasswordMailer' PopForums.Email.ForgotPasswordMailer' PopForums.Email.IMailingListComposer' PopForums.Email.MailingListComposer' PopForums.Email.INewAccountMailer' PopForums.Email.NewAccountMailer' PopForums.Email.ISmtpWrapper' PopForums.Email.SmtpWrapper' PopForums.Email.ISubscribedTopicEmailComposer' PopForums.Email.SubscribedTopicEmailComposer' PopForums.Email.IUserEmailer' PopForums.Email.UserEmailer' PopForums.ExternalLogin.IExternalUserAssociationManager' PopForums.ExternalLogin.ExternalUserAssociationManager' PopForums.Feeds.IFeedService' PopForums.Feeds.FeedService' PopForums.ScoringGame.IAwardCalculator' PopForums.ScoringGame.AwardCalculator' PopForums.ScoringGame.IAwardDefinitionService' PopForums.ScoringGame.AwardDefinitionService' PopForums.ScoringGame.IEventDefinitionService' PopForums.ScoringGame.EventDefinitionService' PopForums.ScoringGame.IEventPublisher' PopForums.ScoringGame.EventPublisher' PopForums.ScoringGame.IUserAwardService' PopForums.ScoringGame.UserAwardService' PopForums.Services.BackgroundServices' PopForums.Services.IBanService' PopForums.Services.BanService' PopForums.Services.ICategoryService' PopForums.Services.CategoryService' PopForums.Services.IClientSettingsMapper' PopForums.Services.ClientSettingsMapper' PopForums.Services.IFavoriteTopicService' PopForums.Services.FavoriteTopicService' PopForums.Services.IForumPermissionService' PopForums.Services.ForumPermissionService' PopForums.Services.IForumService' PopForums.Services.ForumService' PopForums.Services.IFriendService' PopForums.Services.FriendService' PopForums.Services.IImageService' PopForums.Services.ImageService' PopForums.Services.IIPHistoryService' PopForums.Services.IPHistoryService' PopForums.Services.ILastReadService' PopForums.Services.LastReadService' PopForums.Services.IMailingListService' PopForums.Services.MailingListService' PopForums.Services.IModerationLogService' PopForums.Services.ModerationLogService' PopForums.Services.IPostMasterService' PopForums.Services.PostMasterService' PopForums.Services.IPostService' PopForums.Services.PostService' PopForums.Services.IPrivateMessageService' PopForums.Services.PrivateMessageService' PopForums.Services.IProfileService' PopForums.Services.ProfileService' PopForums.Services.IQueuedEmailService' PopForums.Services.QueuedEmailService' PopForums.Services.IReCaptchaService' PopForums.Services.ReCaptchaService' PopForums.Services.ISearchIndexSubsystem' PopForums.Services.SearchIndexSubsystem' PopForums.Services.ISearchService' PopForums.Services.SearchService' PopForums.Services.ISecurityLogService' PopForums.Services.SecurityLogService' PopForums.Services.IServiceHeartbeatService' PopForums.Services.ServiceHeartbeatService' PopForums.Services.ISetupService' PopForums.Services.SetupService' PopForums.Services.ISubscribedTopicsService' PopForums.Services.SubscribedTopicsService' PopForums.Services.ITenantService' PopForums.Services.TenantService' PopForums.Services.ITextParsingService' PopForums.Services.TextParsingService' PopForums.Services.ITimeFormattingService' PopForums.Services.TimeFormattingService' PopForums.Services.ITopicService' PopForums.Services.TopicService' PopForums.Services.ITopicViewLogService' PopForums.Services.TopicViewLogService' PopForums.Services.IUserService' PopForums.Services.UserService' PopForums.Services.IUserSessionService' PopForums.Services.UserSessionService' PopForums.Models.PermanentRoles' PopForums.Models.Post' PopForums.Models.User
PopForums,PopForums.ExternalLogin,PopForums.Repositories.IExternalUserAssociationRepository' PopForums.Extensions.ServiceCollections,PopForums.Models.User' PopForums.Models.SecurityLogType' PopForums.Repositories.IExternalUserAssociationRepository' PopForums.Repositories.IUserRepository' PopForums.Services.ISecurityLogService
PopForums,PopForums.Feeds,PopForums.ScoringGame.EventPublisher' PopForums.Extensions.ServiceCollections,PopForums.Models.FeedEvent' PopForums.Models.User' PopForums.Messaging.IBroker' PopForums.Repositories.IFeedRepository
PopForums,PopForums.Messaging,PopForums.Feeds.FeedService' PopForums.Services.PostMasterService,PopForums.Models.Forum' PopForums.Models.Topic
PopForums,PopForums.Models,PopForums.Repositories.IAwardCalculationQueueRepository' PopForums.ScoringGame.AwardCalculator' PopForums.Services.IPostMasterService' PopForums.Services.PostMasterService' PopForums.Services.ILastReadService' PopForums.Services.LastReadService' PopForums.Services.IForumService' PopForums.Services.ForumService' PopForums.Repositories.ICategoryRepository' PopForums.Services.ICategoryService' PopForums.Services.CategoryService' PopForums.Services.IClientSettingsMapper' PopForums.Services.ClientSettingsMapper' PopForums.Email.ISmtpWrapper' PopForums.Email.SmtpWrapper' PopForums.Email.NewAccountMailer' PopForums.Repositories.IErrorLogRepository' PopForums.Configuration.IErrorLog' PopForums.Configuration.ErrorLog' PopForums.Repositories.IUserSessionRepository' PopForums.Services.UserSessionService' PopForums.Repositories.IFeedRepository' PopForums.Feeds.IFeedService' PopForums.Feeds.FeedService' PopForums.Messaging.IBroker' PopForums.Repositories.IForumRepository' PopForums.Services.IForumPermissionService' PopForums.Services.ForumPermissionService' PopForums.Services.ITopicService' PopForums.Services.TopicService' PopForums.Services.IModerationLogService' PopForums.Services.ModerationLogService' PopForums.Repositories.IFriendRepository' PopForums.Services.IFriendService' PopForums.Services.FriendService' PopForums.Repositories.ISecurityLogRepository' PopForums.Repositories.IPostRepository' PopForums.Services.ISecurityLogService' PopForums.Services.SecurityLogService' PopForums.Services.IPostService' PopForums.Services.PostService' PopForums.Services.IIPHistoryService' PopForums.Services.IPHistoryService' PopForums.Repositories.IModerationLogRepository' PopForums.Services.IPrivateMessageService' PopForums.Services.PrivateMessageService' PopForums.Services.ISubscribedTopicsService' PopForums.Services.SubscribedTopicsService' PopForums.Services.IFavoriteTopicService' PopForums.Services.FavoriteTopicService' PopForums.Services.ISearchService' PopForums.Services.SearchService' PopForums.Services.UserService' PopForums.Services.SetupService' PopForums.Extensions.Users' PopForums.Services.IProfileService' PopForums.Services.ProfileService' PopForums.Repositories.IPrivateMessageRepository' PopForums.Services.ITimeFormattingService' PopForums.Services.TimeFormattingService' PopForums.Repositories.IProfileRepository' PopForums.Repositories.IQueuedEmailMessageRepository' PopForums.Email.MailWorker' PopForums.Services.IQueuedEmailService' PopForums.Services.QueuedEmailService' PopForums.Email.UserEmailer' PopForums.Email.ForgotPasswordMailer' PopForums.Email.MailingListComposer' PopForums.Email.SubscribedTopicEmailComposer' PopForums.Repositories.ISearchRepository' PopForums.Repositories.ISearchIndexQueueRepository' PopForums.Services.SearchIndexSubsystem' PopForums.Services.ReCaptchaService' PopForums.ExternalLogin.ExternalUserAssociationManager' PopForums.Repositories.IServiceHeartbeatRepository' PopForums.Services.IServiceHeartbeatService' PopForums.Services.ServiceHeartbeatService' PopForums.Services.ISetupService' PopForums.Services.IUserService' PopForums.Repositories.ISubscribedTopicsRepository' PopForums.Repositories.IFavoriteTopicsRepository' PopForums.Repositories.ITopicRepository' PopForums.Email.ISubscribedTopicEmailComposer' PopForums.Services.ITopicViewCountService' PopForums.ExternalLogin.ExternalUserAssociationMatchResult' PopForums.Services.IUserSessionService' PopForums.Email.IUserEmailer' PopForums.ScoringGame.IAwardCalculator' PopForums.ScoringGame.IEventPublisher' PopForums.ScoringGame.EventPublisher' PopForums.ScoringGame.IUserAwardService' PopForums.ScoringGame.UserAwardService' PopForums.Services.IMailingListService' PopForums.Services.MailingListService' PopForums.Email.INewAccountMailer' PopForums.Services.ImageService' PopForums.Repositories.IUserRepository' PopForums.Email.IForgotPasswordMailer' PopForums.Email.IMailingListComposer' PopForums.ExternalLogin.IExternalUserAssociationManager' PopForums.Repositories.IUserImageRepository' PopForums.Services.IImageService,PopForums.ScoringGame.UserAward' PopForums.Configuration.ErrorSeverity
PopForums,PopForums.Repositories,PopForums.ScoringGame.AwardCalculatorWorker' PopForums.ScoringGame.AwardCalculator' PopForums.ScoringGame.AwardCalculatorApplicationService' PopForums.ScoringGame.AwardDefinitionService' PopForums.ScoringGame.EventDefinitionService' PopForums.Services.UserService' PopForums.Services.BanService' PopForums.Services.CategoryService' PopForums.Services.ForumService' PopForums.Email.MailWorker' PopForums.Services.QueuedEmailService' PopForums.Email.EmailApplicationService' PopForums.Configuration.ErrorLog' PopForums.ExternalLogin.ExternalUserAssociationManager' PopForums.Services.FavoriteTopicService' PopForums.Feeds.FeedService' PopForums.Services.ForumPermissionService' PopForums.Services.PostMasterService' PopForums.Services.FriendService' PopForums.Services.LastReadService' PopForums.Services.ModerationLogService' PopForums.ScoringGame.EventPublisher' PopForums.Services.ProfileService' PopForums.Services.TopicService' PopForums.Services.PostService' PopForums.Services.PrivateMessageService' PopForums.Services.SearchService' PopForums.Services.SecurityLogService' PopForums.Services.ServiceHeartbeatService' PopForums.Configuration.SettingsManager' PopForums.Services.SetupService' PopForums.Services.SubscribedTopicsService' PopForums.Services.TopicViewLogService' PopForums.Services.ImageService' PopForums.ScoringGame.UserAwardService' PopForums.Services.UserSessionService,PopForums.Models.AwardCalculationPayload' PopForums.ScoringGame.AwardCondition' PopForums.ScoringGame.AwardDefinition' PopForums.Models.Category' PopForums.Email.EmailQueuePayload' PopForums.Configuration.ErrorSeverity' PopForums.Models.ErrorLogEntry' PopForums.ScoringGame.EventDefinition' PopForums.ExternalLogin.ExternalUserAssociation' PopForums.Models.Topic' PopForums.Models.FeedEvent' PopForums.Models.Forum' PopForums.Models.Friend' PopForums.Models.User' PopForums.Models.ModerationLogEntry' PopForums.ScoringGame.PointLedgerEntry' PopForums.Models.IPHistoryEvent' PopForums.Models.Post' PopForums.Models.PrivateMessage' PopForums.Models.PrivateMessageBoxType' PopForums.Models.PrivateMessagePost' PopForums.Models.PrivateMessageUser' PopForums.Models.Profile' PopForums.Models.QueuedEmailMessage' PopForums.Models.SearchIndexPayload' PopForums.Models.Response<T>' PopForums.Models.SearchType' PopForums.Models.SecurityLogEntry' PopForums.Models.ServiceHeartbeat' PopForums.ScoringGame.UserAward' PopForums.Models.UserImage' PopForums.Models.ExpiredUserSession
PopForums,PopForums,PopForums.Services.PostService' PopForums.Email.SubscribedTopicEmailComposer' PopForums.Services.ForumPermissionService' PopForums.Email.ForgotPasswordMailer' PopForums.Services.ForumService' PopForums.Services.TimeFormattingService' PopForums.Services.TopicService' PopForums.Email.NewAccountMailer' PopForums.Services.PostMasterService,
PopForums,PopForums.ScoringGame,PopForums.Extensions.ServiceCollections' PopForums.Services.BackgroundServices' PopForums.Repositories.IAwardConditionRepository' PopForums.Repositories.IAwardDefinitionRepository' PopForums.Repositories.IEventDefinitionRepository' PopForums.Services.PostService' PopForums.Services.TopicService' PopForums.Services.PostMasterService' PopForums.Repositories.IPointLedgerRepository' PopForums.Models.DisplayProfile' PopForums.Repositories.IUserAwardRepository,PopForums.Models.User' PopForums.Configuration.IErrorLog' PopForums.Configuration.ErrorSeverity' PopForums.Models.AwardCalculationPayload' PopForums.Repositories.IAwardCalculationQueueRepository' PopForums.Repositories.IPointLedgerRepository' PopForums.Repositories.IUserRepository' PopForums.Services.ITenantService' PopForums.Configuration.ISettingsManager' PopForums.Services.ApplicationServiceBase' PopForums.Repositories.IAwardConditionRepository' PopForums.Repositories.IAwardDefinitionRepository' PopForums.Repositories.IEventDefinitionRepository' PopForums.Feeds.IFeedService' PopForums.Services.IProfileService' PopForums.Repositories.IUserAwardRepository
PopForums,PopForums.Services,PopForums.ScoringGame.AwardCalculatorApplicationService' PopForums.Email.EmailApplicationService' PopForums.Extensions.ServiceCollections' PopForums.ScoringGame.EventPublisher' PopForums.Email.UserEmailer' PopForums.Email.SubscribedTopicEmailComposer' PopForums.Email.ForgotPasswordMailer' PopForums.Email.MailingListComposer' PopForums.ExternalLogin.ExternalUserAssociationManager' PopForums.ScoringGame.AwardCalculator,PopForums.Configuration.IErrorLog' PopForums.Configuration.ErrorSeverity' PopForums.Email.EmailApplicationService' PopForums.ScoringGame.AwardCalculatorApplicationService' PopForums.Repositories.IBanRepository' PopForums.Models.Category' PopForums.Repositories.ICategoryRepository' PopForums.Repositories.IForumRepository' PopForums.Models.ClientSettings' PopForums.Models.Profile' PopForums.Models.PagerContext' PopForums.Models.Topic' PopForums.Models.User' PopForums.Configuration.ISettingsManager' PopForums.Repositories.IFavoriteTopicsRepository' PopForums.Models.Forum' PopForums.Models.ForumPermissionContext' PopForums.Models.PermanentRoles' PopForums.Resources' PopForums.Models.CategorizedForumContainer' PopForums.Models.CategoryContainerWithForums' PopForums.Models.ModifyForumRolesContainer' PopForums.Models.TopicContainer' PopForums.Models.TopicContainerForQA' PopForums.Models.ModifyForumRolesType' PopForums.Models.PostWithChildren' PopForums.Repositories.ITopicRepository' PopForums.Models.Friend' PopForums.Repositories.IFriendRepository' PopForums.Models.UserImage' PopForums.Models.UserImageApprovalContainer' PopForums.Models.UserImagePair' PopForums.Repositories.IUserAvatarRepository' PopForums.Repositories.IUserImageRepository' PopForums.Repositories.IUserRepository' PopForums.Models.IPHistoryEvent' PopForums.Models.PagedTopicContainer' PopForums.Models.Post' PopForums.Models.ReadStatus' PopForums.Repositories.ILastReadRepository' PopForums.Repositories.IPostRepository' PopForums.Email.IMailingListComposer' PopForums.Models.ModerationLogEntry' PopForums.Models.ModerationType' PopForums.Repositories.IModerationLogRepository' PopForums.Models.BasicServiceResponse<T>' PopForums.Models.NewPost' PopForums.Models.PostEdit' PopForums.Messaging.IBroker' PopForums.Models.SearchIndexPayload' PopForums.Repositories.IProfileRepository' PopForums.Repositories.ISearchIndexQueueRepository' PopForums.ScoringGame.EventDefinitionService' PopForums.ScoringGame.StaticEventIDs' PopForums.ScoringGame.IEventPublisher' PopForums.Models.VotePostContainer' PopForums.Models.PrivateMessage' PopForums.Models.PrivateMessageBoxType' PopForums.Models.PrivateMessagePost' PopForums.Repositories.IPrivateMessageRepository' PopForums.Models.SignupData' PopForums.Repositories.IPointLedgerRepository' PopForums.Models.QueuedEmailMessage' PopForums.Email.EmailQueuePayload' PopForums.Email.EmailQueuePayloadType' PopForums.Repositories.IEmailQueueRepository' PopForums.Repositories.IQueuedEmailMessageRepository' PopForums.Configuration.IConfig' PopForums.Models.SecurityLogType' PopForums.Models.SearchWord' PopForums.Models.Response<T>' PopForums.Models.SearchType' PopForums.Repositories.ISearchRepository' PopForums.Models.SecurityLogEntry' PopForums.Repositories.ISecurityLogRepository' PopForums.Models.ServiceHeartbeat' PopForums.Repositories.IServiceHeartbeatRepository' PopForums.Models.SetupVariables' PopForums.Models.UserEdit' PopForums.Repositories.ISetupRepository' PopForums.Email.ISubscribedTopicEmailComposer' PopForums.Repositories.ISubscribedTopicsRepository' PopForums.Repositories.ITopicViewLogRepository' PopForums.Models.UserEditProfile' PopForums.Email.IForgotPasswordMailer' PopForums.Repositories.IRoleRepository' PopForums.Models.ExpiredUserSession' PopForums.Repositories.IUserSessionRepository
