Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PopForums.Web,Startup,C:\repos\POPWorldMedia_POPForums\src\PopForums.Web\Startup.cs,ConfigureServices,The length of the statement  "			//services.AddAuthentication(options => options.SignInScheme = ExternalUserAssociationManager.AuthenticationContextName); " is 121.
Long Statement,PopForums.Web,Startup,C:\repos\POPWorldMedia_POPForums\src\PopForums.Web\Startup.cs,ConfigureServices,The length of the statement  "				options.ViewLocationExpanders.Remove(options.ViewLocationExpanders.First(f => f is Microsoft.AspNetCore.Mvc.RazorPages.Infrastructure.PageViewLocationExpander)); " is 161.
Long Statement,PopForums.Web,Startup,C:\repos\POPWorldMedia_POPForums\src\PopForums.Web\Startup.cs,Configure,The length of the statement  "			var supportedCultures = new List<CultureInfo> { new CultureInfo("en")' new CultureInfo("de")' new CultureInfo("es")' new CultureInfo("nl")' new CultureInfo("uk")' new CultureInfo("zh-TW") }; " is 190.
