Architecture smell,Project,Namespace,Cause
Cyclic Dependency,IIS.SLSharp.Examples.Xna,IIS.SLSharp.Examples.XNA,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: IIS.SLSharp.Examples.XNA' IIS.SLSharp.Shaders
Unstable Dependency,IIS.SLSharp.Examples.Xna,IIS.SLSharp.Examples.XNA,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): IIS.SLSharp.Examples.XNA.Shaders
