Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PureMVC.Core,ControllerTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ControllerTest.cs,TestHasCommand,The length of the statement  "            Assert.IsTrue(controller.HasCommand("HasCommandTest") == true' "Expecting controller.HasCommand('HasCommandTest') == true"); " is 124.
Long Statement,PureMVC.Core,ControllerTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ControllerTest.cs,TestHasCommand,The length of the statement  "            Assert.IsTrue(controller.HasCommand("HasCommandTest") == false' "Expecting controller.HasCommand('HasCommandTest') == false"); " is 126.
Long Statement,PureMVC.Core,ModelTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ModelTest.cs,TestOnRegisterAndOnRemove,The length of the statement  "            Assert.IsTrue(proxy.Data.ToString() == ModelTestProxy.ON_REGISTER_CALLED' "Expecting proxy.Data.ToString() == ModelTestProxy.ON_REGISTER_CALLED"); " is 146.
Long Statement,PureMVC.Core,ModelTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ModelTest.cs,TestOnRegisterAndOnRemove,The length of the statement  "            Assert.IsTrue(proxy.Data.ToString() == ModelTestProxy.ON_REMOVE_CALLED' "Expecting proxy.Data.ToString() == ModelTestProxy.ON_REMOVE_CALLED"); " is 142.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestSuccessiveRegisterAndRemoveMediator,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator.NAME) is ViewTestMediator' "Expecting view.RetrieveMediator(ViewTestMediator.NAME) is ViewTestMediator"); " is 158.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestSuccessiveRegisterAndRemoveMediator,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator.NAME) == null' "Expecting view.RetrieveMediator(ViewTestMediator.NAME) == null"); " is 134.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestSuccessiveRegisterAndRemoveMediator,The length of the statement  "            Assert.IsTrue(view.RemoveMediator(ViewTestMediator.NAME) == null' "Expecting view.RemoveMediator(ViewTestMediator).NAME doesn't crash"); " is 136.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestSuccessiveRegisterAndRemoveMediator,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator.NAME) is ViewTestMediator' "Expecting view.RetrieveMediator(ViewTestMediator.NAME) is ViewTestMediator"); " is 158.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestSuccessiveRegisterAndRemoveMediator,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator.NAME) == null' "Expecting view.RetrieveMediator(ViewTestMediator.NAME) == null"); " is 134.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestRemoveMediatorAndSubsequentNotify,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator2.NAME) == null' "Expecting view.RetrieveMediator(ViewTestMediator2.NAME) == null"); " is 136.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestRemoveOneOfTwoMediatorsAndSubsequentNotify,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator2.NAME) == null' "Expecting view.RetrieveMediator(ViewTestMediator2.NAME) == null"); " is 136.
Long Statement,PureMVC.Core,ViewTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Core\ViewTest.cs,TestMediatorRegistration,The length of the statement  "            Assert.IsTrue(view.RetrieveMediator(ViewTestMediator5.NAME) == null' "Expecting view.RetrieveMediator(ViewTestMediator5.NAME) == null"); " is 136.
Long Statement,PureMVC.Patterns.Facade,FacadeTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Patterns\Facade\FacadeTest.cs,TestRegisterRetrieveAndRemoveMediator,The length of the statement  "            Assert.IsTrue(removedMediator.MediatorName == Mediator.Mediator.NAME' "Expecting removedMediator.MediatorName == Mediator.NAME"); " is 129.
Long Statement,PureMVC.Patterns.Facade,FacadeTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Patterns\Facade\FacadeTest.cs,TestHasMediator,The length of the statement  "            Assert.IsTrue(facade.HasMediator("facadeHasMediatorTest") == true' "Expecting facade.HasMediator('facadeHasMediatorTest') == true"); " is 132.
Long Statement,PureMVC.Patterns.Facade,FacadeTest,C:\research\architectureSmells\repos\PureMVC_puremvc-csharp-standard-framework\PureMVCTests\Patterns\Facade\FacadeTest.cs,TestHasMediator,The length of the statement  "            Assert.IsFalse(facade.HasMediator("facadeHasMediatoTest")' "Expecting facade.HasMediator('facadeHasMediatorTest') == false"); " is 125.
