Implementation smell,Namespace,Class,File,Method,Description
Magic Number,PRoCon.Service,PRoConService,C:\repos\Myrcon_Procon-1\src\PRoCon.Service\PRoConService.cs,OnStart,The following statement contains a magic number: if (args != null && args.Length >= 2) {                  for (int i = 0; i < args.Length; i = i + 2) {                      if (String.Compare("-use_core"' args[i]' true) == 0 && int.TryParse(args[i + 1]' out iValue) == true && iValue > 0) {                          System.Diagnostics.Process.GetCurrentProcess().ProcessorAffinity = (System.IntPtr)iValue;                      }                  }              }
Magic Number,PRoCon.Service,PRoConService,C:\repos\Myrcon_Procon-1\src\PRoCon.Service\PRoConService.cs,OnStart,The following statement contains a magic number: if (args != null && args.Length >= 2) {                  for (int i = 0; i < args.Length; i = i + 2) {                      if (String.Compare("-use_core"' args[i]' true) == 0 && int.TryParse(args[i + 1]' out iValue) == true && iValue > 0) {                          System.Diagnostics.Process.GetCurrentProcess().ProcessorAffinity = (System.IntPtr)iValue;                      }                  }              }
