Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,ButtonBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\ButtonBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,CheckBoxBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\CheckBoxBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,FormBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\FormBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,ListControlBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\ListControlBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,RadioButtonBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\RadioButtonBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,TrackBarBinder,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\TrackBarBinder.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,ControlBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\ControlBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,DateTimePickerBinders,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\Binders\DateTimePickerBinders.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,Zabavnov.Windows.Forms.MVVM,ConstDef,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\ConstDef.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' DATA_SOURCE' CHECKED
Unutilized Abstraction,Zabavnov.Windows.Forms.MVVM,UDispatcher,C:\repos\vzabavnov_MVVM-CORE\Source\MVVM.WinForms\UDispatcher.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
