Implementation smell,Namespace,Class,File,Method,Description
Missing Default,StockTraderRI.Modules.News.Controllers,NewsController,C:\repos\modiCAS_prism\StockTrader RI\Desktop\StockTraderRI.Modules.News\Controllers\NewsController.cs,ArticleViewModel_PropertyChanged,The following switch statement is missing a default case: switch (e.PropertyName) {  case "SelectedArticle":  	this.newsReaderViewModel.NewsArticle = this.articleViewModel.SelectedArticle;  	break;  }  
