Method,LOC,CC,PC
AggregatePrimer:GroupDocumentsByAFieldAndCalculateCount,21,1,0
AggregatePrimer:FilterAndGroupDocuments,22,1,0
ChangeStreamExamples:ChangeStreamExample1,20,1,0
ChangeStreamExamples:ChangeStreamExample2,25,1,0
ChangeStreamExamples:ChangeStreamExample3,34,1,0
DocumentationExamples:DocumentationExamples,7,1,0
DocumentationExamples:Example_1,17,1,0
DocumentationExamples:Example_2,8,1,0
DocumentationExamples:Example_3,39,1,0
DocumentationExamples:Example_6,57,1,0
DocumentationExamples:Example_7,8,1,0
DocumentationExamples:Example_9,8,1,0
DocumentationExamples:Example_10,8,1,0
DocumentationExamples:Example_11,9,1,0
DocumentationExamples:Example_12,9,1,0
DocumentationExamples:Example_13,11,1,0
DocumentationExamples:Example_14,56,1,0
DocumentationExamples:Example_15,8,1,0
DocumentationExamples:Example_16,8,1,0
DocumentationExamples:Example_17,8,1,0
DocumentationExamples:Example_18,8,1,0
DocumentationExamples:Example_19,9,1,0
DocumentationExamples:Example_20,57,1,0
DocumentationExamples:Example_21,8,1,0
DocumentationExamples:Example_22,8,1,0
DocumentationExamples:Example_23,8,1,0
DocumentationExamples:Example_24,8,1,0
DocumentationExamples:Example_25,9,1,0
DocumentationExamples:Example_26,8,1,0
DocumentationExamples:Example_27,8,1,0
DocumentationExamples:Example_28,8,1,0
DocumentationExamples:Example_29,66,1,0
DocumentationExamples:Example_30,8,1,0
DocumentationExamples:Example_31,8,1,0
DocumentationExamples:Example_32,8,1,0
DocumentationExamples:Example_33,8,1,0
DocumentationExamples:Example_34,8,1,0
DocumentationExamples:Example_35,8,1,0
DocumentationExamples:Example_36,9,1,0
DocumentationExamples:Example_37,9,1,0
DocumentationExamples:Example_38,15,1,0
DocumentationExamples:Example_39,8,1,0
DocumentationExamples:Example_40,8,1,0
DocumentationExamples:Example_41,8,1,0
DocumentationExamples:Example_42,73,1,0
DocumentationExamples:Example_43,8,1,0
DocumentationExamples:Example_44,10,1,0
DocumentationExamples:Example_45,10,1,0
DocumentationExamples:Example_46,10,1,0
DocumentationExamples:Example_47,10,1,0
DocumentationExamples:Example_48,10,1,0
DocumentationExamples:Example_49,10,1,0
DocumentationExamples:Example_50,10,1,0
DocumentationExamples:Example_51,99,1,0
DocumentationExamples:Example_52,10,1,0
DocumentationExamples:Example_53,10,1,0
DocumentationExamples:Example_54,18,1,0
DocumentationExamples:Example_55,57,1,0
DocumentationExamples:Example_56,8,1,0
DocumentationExamples:Example_57,8,1,0
DocumentationExamples:Example_58,8,1,0
DocumentationExamples:ParseMultiple,3,1,1
DocumentationExamples:Render,5,1,1
DocumentationExamples:Render,5,1,1
DocumentationExamples:Render,5,1,1
DocumentationExamples:RemoveIds,6,2,1
IndexesPrimer:SingleFieldIndex,17,1,0
IndexesPrimer:CreateCompoundIndex,17,1,0
InsertPrimer:InsertADocument,41,1,0
PrimerTestFixture:PrimerTestFixture,8,2,0
PrimerTestFixture:OneTimeSetup,7,1,0
PrimerTestFixture:AltersCollection,3,1,0
PrimerTestFixture:LoadCollection,5,1,0
PrimerTestFixture:LoadDataSetFromResource,14,1,0
QueryPrimer:QueryAll,24,1,0
QueryPrimer:LogicalAnd,13,1,0
QueryPrimer:LogicalOr,13,1,0
QueryPrimer:QueryTopLevelField,12,1,0
QueryPrimer:QueryEmbeddedDocument,12,1,0
QueryPrimer:QueryFieldInArray,12,1,0
QueryPrimer:GreaterThan,12,1,0
QueryPrimer:LessThan,12,1,0
QueryPrimer:Sort,14,1,0
QueryPrimer:IsInAscendingOrder,20,3,2
RemovePrimer:RemoveMatchingDocument,13,1,0
RemovePrimer:RemoveAllDocuments,13,1,0
RemovePrimer:DropCollection,15,1,0
UpdatePrimer:UpdateTopLevelFields,21,2,0
UpdatePrimer:UpdateEmbeddedField,18,2,0
UpdatePrimer:UpdateMultipleDocuments,22,2,0
