Implementation smell,Namespace,Class,File,Method,Description
Magic Number,DialogDemos,Window1,C:\research\architectureSmells\repos\objorke_PropertyTools\Source\Examples\Controls\DialogDemos\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:                            #line 10 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.FileExit_Click);                            #line default              #line hidden              return;              case 2:                            #line 13 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.EditObject_Click);                            #line default              #line hidden              return;              case 3:                            #line 16 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Options_Click);                            #line default              #line hidden              return;              case 4:                            #line 17 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Wizard_Click);                            #line default              #line hidden              return;              case 5:                            #line 20 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.About_Click);                            #line default              #line hidden              return;              }
Magic Number,DialogDemos,Window1,C:\research\architectureSmells\repos\objorke_PropertyTools\Source\Examples\Controls\DialogDemos\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:                            #line 10 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.FileExit_Click);                            #line default              #line hidden              return;              case 2:                            #line 13 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.EditObject_Click);                            #line default              #line hidden              return;              case 3:                            #line 16 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Options_Click);                            #line default              #line hidden              return;              case 4:                            #line 17 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Wizard_Click);                            #line default              #line hidden              return;              case 5:                            #line 20 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.About_Click);                            #line default              #line hidden              return;              }
Magic Number,DialogDemos,Window1,C:\research\architectureSmells\repos\objorke_PropertyTools\Source\Examples\Controls\DialogDemos\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:                            #line 10 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.FileExit_Click);                            #line default              #line hidden              return;              case 2:                            #line 13 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.EditObject_Click);                            #line default              #line hidden              return;              case 3:                            #line 16 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Options_Click);                            #line default              #line hidden              return;              case 4:                            #line 17 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Wizard_Click);                            #line default              #line hidden              return;              case 5:                            #line 20 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.About_Click);                            #line default              #line hidden              return;              }
Magic Number,DialogDemos,Window1,C:\research\architectureSmells\repos\objorke_PropertyTools\Source\Examples\Controls\DialogDemos\Window1.xaml.cs,Connect,The following statement contains a magic number: switch (connectionId)              {              case 1:                            #line 10 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.FileExit_Click);                            #line default              #line hidden              return;              case 2:                            #line 13 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.EditObject_Click);                            #line default              #line hidden              return;              case 3:                            #line 16 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Options_Click);                            #line default              #line hidden              return;              case 4:                            #line 17 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Wizard_Click);                            #line default              #line hidden              return;              case 5:                            #line 20 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.About_Click);                            #line default              #line hidden              return;              }
Missing Default,DialogDemos,Window1,C:\research\architectureSmells\repos\objorke_PropertyTools\Source\Examples\Controls\DialogDemos\Window1.xaml.cs,Connect,The following switch statement is missing a default case: switch (connectionId)              {              case 1:                            #line 10 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.FileExit_Click);                            #line default              #line hidden              return;              case 2:                            #line 13 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.EditObject_Click);                            #line default              #line hidden              return;              case 3:                            #line 16 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Options_Click);                            #line default              #line hidden              return;              case 4:                            #line 17 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.Wizard_Click);                            #line default              #line hidden              return;              case 5:                            #line 20 "..\..\..\Window1.xaml"              ((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.About_Click);                            #line default              #line hidden              return;              }
