Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
NamedGroup,2,1,0,2,1,10,1,0,0,0,0,2
RegHardwareID,4,5,1,1,5,80,11,0,0,0.8,1,1
DriverResManager,1,4,1,0,2,97,20,0,0,0,7,1
DriverResource,3,4,4,0,3,59,4,0,0,0.92,0,3
DriverResourceList,0,1,0,0,1,31,7,0,0,0,1,1
DriverResourceDownload,3,1,3,0,1,35,1,0,0,1,0,1
DriverResourceDownloads,1,2,1,0,2,19,2,0,0,0,0,1
DriverResourceDownloader,6,7,5,0,5,138,14,0,0,0.66,3,1
DrvResKey,0,0,0,0,0,7,0,0,0,0,0,1
FolderBrowserUITypeEditor,0,2,0,0,2,20,4,0,0,0,0,0
StringDropDownUIEditor,3,4,0,1,3,51,11,0,0,0.5,0,0
RtfSatusControl,3,9,4,0,2,169,16,0,0,0.67,3,0
Wdi,0,3,0,0,3,163,28,0,0,0,4,1
WaitForSetupForm,0,3,0,0,1,20,5,0,0,0,1,0
InfWizardStatus,2,7,0,1,2,98,31,0,0,0,5,9
StatusType,0,0,0,0,0,11,0,0,0,0,0,10
CategoryType,0,0,0,0,0,11,0,0,0,0,0,10
RawStatusArgs,1,1,1,0,1,13,1,0,0,0,0,2
StatusArgs,3,3,3,0,3,42,4,0,0,0.33,3,3
RemoveDeviceForm,3,7,0,1,2,172,21,0,0,0.79,8,2
resInfWizard,2,1,21,0,0,227,1,0,0,0,0,3
InfWizardForm,1,3,0,0,0,171,37,0,0,0.33,7,1
Program,0,1,0,0,0,13,1,0,0,0,1,0
DynamicPropDescriptor,4,13,3,0,7,174,24,0,0,0.9,2,4
DynPropertySortTypes,0,0,0,0,0,19,0,0,0,0,0,2
DynAttribute,2,7,2,0,3,72,7,0,0,0.86,0,3
DynAttributeOverrideList,1,15,1,0,15,119,22,0,0,0.47,1,1
DynPropertyOverride,1,0,1,0,0,27,0,0,0,0,1,3
DynPropertyOverrideList,1,2,1,0,2,75,6,0,0,0.5,2,2
DynSortPropsByNatural,0,1,0,0,1,20,4,0,0,0,1,1
DynSortPropsByAttribute,0,1,0,0,1,21,1,0,0,0,2,1
PropertySortAttribute,1,1,1,0,1,16,1,0,0,0,0,1
DynamicPropWrapper,3,4,4,0,4,111,6,0,0,0.25,3,0
DynamicTypeDescriptor,5,15,0,0,13,132,33,0,0,0.6,7,1
Settings,1,0,9,0,0,95,0,0,0,0,0,2
InfTagKeys,0,0,0,0,0,16,0,0,0,0,0,0
InfWriter,5,6,2,0,4,123,19,0,0,0.75,8,0
WindowsVersionType,0,0,0,0,0,9,0,0,0,0,0,3
DevKeyType,0,0,0,0,0,10,0,0,0,0,0,2
SetupApi,5,36,2,2,33,699,40,0,0,0.99,3,6
TagKeyComparer,1,2,1,0,1,19,2,0,0,0,0,0
TagDefinitionValue,2,2,0,2,2,16,2,0,0,0.5,0,3
TagDefinitionContainer,1,2,0,1,2,15,6,0,0,0,1,1
TagFileEventArgs,3,1,2,1,1,25,1,0,0,0.33,0,1
TagNReplaceFile,2,8,2,0,8,106,16,0,1,0.88,1,0
TagValueFormatterArgs,6,1,0,6,0,15,1,0,0,0.5,1,5
TagValueFormatterBase,0,1,4,0,1,16,1,2,0,0,1,1
StandardTagValueFormatter,7,4,4,4,4,50,5,1,1,0.67,1,0
TagDelimChangeFormatter,2,2,0,0,2,24,2,0,2,0,1,0
TagBreakFormatter,2,2,4,0,2,36,2,0,1,0.25,1,0
TagNReplaceGlobals,4,0,2,2,0,31,0,0,0,0,0,1
TagDefinitionValueComparer,1,2,0,0,2,14,2,0,0,0,1,1
TagNReplaceList,3,17,3,0,16,159,21,0,0,0.65,3,2
TagNReplaceString,5,16,3,0,11,192,33,1,0,0.8,4,1
DeviceItemProfile,1,1,1,0,1,14,1,0,0,0,1,1
DeviceItem,25,13,16,0,8,388,22,0,0,0.93,2,6
DeviceSelectionHelper,1,5,0,0,2,235,54,0,0,0,14,1
DEIFlags,0,0,0,0,0,28,0,0,0,0,0,4
DeviceEnumeratorInfo,3,2,5,0,2,44,2,1,0,0.5,3,1
DeviceRemoveInfo,2,2,1,0,2,51,10,0,1,0.25,8,1
SafeRegistryHandle,0,4,0,0,0,22,4,0,0,0,0,0
Header,7,5,3,0,1,184,7,0,0,0.71,0,0
HeaderDesigner,0,1,1,0,0,26,3,0,0,0,0,0
InfoContainer,3,4,2,0,1,105,6,1,0,0.58,0,0
InfoContainerDesigner,0,1,0,0,0,23,2,0,0,0,0,0
InfoPage,1,3,1,0,1,68,5,0,1,0.67,0,0
InfoPageDesigner,0,1,1,0,0,24,2,0,0,0,0,0
PageCollection,1,9,1,0,7,123,12,0,0,0.67,2,2
PageEventArgs,3,1,3,0,1,60,1,0,0,0.33,1,2
Wizard,9,17,6,0,5,416,36,0,0,0.85,4,4
WizardDesigner,1,5,2,0,2,123,7,0,0,0.8,3,0
WizardPage,1,6,1,0,5,117,14,0,0,1,2,4
WizardPageDesigner,0,1,1,0,0,36,2,0,0,0,2,1
