Implementation smell,Namespace,Class,File,Method,Description
Complex Method,MonoUsb.ShowConfig,ShowConfig,C:\repos\johannes85_bloenk-software\Libraries\LibUsbDotNet\MonoLibUsb\MonoUsb.ShowConfig\ShowConfig.cs,Main,Cyclomatic complexity of the method is 10
Long Statement,MonoUsb.ShowConfig,ShowConfig,C:\repos\johannes85_bloenk-software\Libraries\LibUsbDotNet\MonoLibUsb\MonoUsb.ShowConfig\ShowConfig.cs,Main,The length of the statement  "		throw new Exception (String.Format ("Failed intialized libusb context.\n{0}:{1}"' MonoUsbSessionHandle.LastErrorCode' MonoUsbSessionHandle.LastErrorString)); " is 157.
Long Statement,MonoUsb.ShowConfig,ShowConfig,C:\repos\johannes85_bloenk-software\Libraries\LibUsbDotNet\MonoLibUsb\MonoUsb.ShowConfig\ShowConfig.cs,Main,The length of the statement  "		Console.WriteLine ("[Device] Vid:{0:X4} Pid:{1:X4}"' profile.DeviceDescriptor.VendorID' profile.DeviceDescriptor.ProductID); " is 124.
Long Statement,MonoUsb.ShowConfig,ShowConfig,C:\repos\johannes85_bloenk-software\Libraries\LibUsbDotNet\MonoLibUsb\MonoUsb.ShowConfig\ShowConfig.cs,Main,The length of the statement  "					Console.WriteLine ("    [Interface] bInterfaceNumber:{0} bAlternateSetting:{1}"' usbAltInterface.bInterfaceNumber' usbAltInterface.bAlternateSetting); " is 150.
Long Statement,MonoUsb.ShowConfig,ShowConfig,C:\repos\johannes85_bloenk-software\Libraries\LibUsbDotNet\MonoLibUsb\MonoUsb.ShowConfig\ShowConfig.cs,Main,The length of the statement  "						Console.WriteLine ("      [Endpoint] bEndpointAddress:{0:X2} EndpointType:{1} wMaxPacketSize:{2}"' endpoint.bEndpointAddress' (EndpointType)(endpoint.bmAttributes & 0x3)' endpoint.wMaxPacketSize); " is 196.
