Architecture smell,Project,Namespace,Cause
Unstable Dependency,Platform.Node,Platform.Node,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Platform.Node.Services.ServerApi' Platform.Node.Services.Storage
Feature Concentration,Platform.Node,Platform.Node.Services.ServerApi,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ServiceStackHost' PlatformServerApiService]' [SystemService]' [ResetStoreService]' [ImportService]' [StreamService]. LCC (Lack of Component Cohesion) = 0.83
