Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Raven.Bundles.NodaTime,NodaTimeField,D:\research\architectureSmells\repos\mj1856_RavenDB-NodaTime\src\Raven.Bundles.NodaTime\NodaTimeField.cs,AsLocalTime,The following statement contains a magic number: value < TimeSpan.Zero || value >= TimeSpan.FromHours(24)
