Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
LaunchyMediaControl,5,13,0,0,12,71,15,0,0,0.83,2,0
MediaControlItem,0,1,4,0,1,26,1,0,0,0,0,1
SIClass,0,8,0,0,8,158,8,0,0,0,0,1
