Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
INcApplicationGridService,0,7,0,0,0,25,7,1,0,0,7,2
NcAddApplicationRequest,0,1,1,0,1,12,1,0,2,0,1,6
NcAddApplicationResponse,0,0,0,0,0,3,0,0,1,0,0,1
NcApplicationExistsResponse,0,1,1,0,1,12,1,0,1,0,0,2
NcApplicationExistsRequest,0,1,1,0,1,12,1,0,2,0,1,6
NcDeployApplicationRequest,0,1,2,0,1,17,1,0,2,0,1,5
NcDeployApplicationResponse,0,1,2,0,1,17,1,0,1,0,0,1
NcDescribeApplicationsRequest,0,1,0,0,1,7,1,0,2,0,1,6
NcDescribeApplicationsResponse,0,0,1,0,0,9,0,0,1,0,0,2
NcStartApplicationInstancesRequest,0,1,3,0,1,22,1,0,2,0,1,6
NcStartApplicationInstancesResponse,0,1,2,0,1,17,1,0,1,0,0,2
NcStopApplicationRequest,0,1,2,0,1,17,1,0,2,0,1,6
NcStopApplicationResponse,0,1,0,0,1,7,1,0,1,0,0,1
NcFileTransferSocket,0,1,0,0,1,10,1,0,1,0,0,1
INodeCartridge,0,6,0,0,0,9,6,2,0,0,6,0
