Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EndPoints,0,3,0,0,2,56,7,0,0,0,9,3
ControllerMain,1,2,0,0,2,15,2,0,0,0,1,0
ControllerService,4,7,0,0,2,124,21,0,0,0.71,12,1
ControllerUtil,0,1,0,0,1,11,2,0,0,0,2,1
MonoscapeEC2Client,1,14,0,0,13,234,48,0,1,0.14,10,1
MonoscapeEC2Exception,0,2,0,0,2,9,2,0,1,0,0,1
IMonoscapeIaasClient,0,12,0,0,0,69,12,1,0,0,0,0
MonoscapeIaasClientFactory,0,1,0,0,1,10,1,0,0,0,4,0
MonoscapeIaasConfig,3,1,3,0,1,36,1,0,0,1,0,2
MonoscapeIaasException,0,2,0,0,2,9,2,1,1,0,0,0
ModelUtil,0,4,0,0,4,42,6,0,0,0,4,1
PersistentDataContext,0,4,2,0,3,28,4,0,0,0,0,1
Application,7,16,6,0,1,149,18,0,0,0.99,1,2
Tenant,7,14,6,0,1,150,16,0,0,1,1,2
Database,5,9,3,0,2,222,33,0,0,0.96,11,4
Initializer,0,3,0,0,1,50,4,0,0,0,5,1
Settings,2,1,22,1,1,124,1,0,0,0,3,9
ScalingManager,1,8,0,0,2,178,36,0,0,0.88,20,1
ApNodeControllerService,0,4,1,0,2,91,11,0,1,0,14,1
ApFileReceiveSocket,0,1,1,0,1,15,1,0,1,0,0,1
ApDashboardService,0,31,2,0,24,519,77,0,1,0,68,3
