Method,LOC,CC,PC
Address:ToString,3,1,0
AvailabilityZone:ToString,3,1,0
ConsoleOutput:ToString,3,1,0
Image:ToString,3,1,0
Instance:ToString,3,1,0
ApCloudControllerUtil:DecodeConsoleOutput,5,1,1
IApDashboardService:GetConfigurationSettings,1,1,1
IApDashboardService:DescribeNodes,1,1,1
IApDashboardService:DescribeApplications,1,1,1
IApDashboardService:DescribeScalingHistory,1,1,1
IApDashboardService:StartApplication,1,1,1
IApDashboardService:StopApplication,1,1,1
IApDashboardService:RemoveApplication,1,1,1
IApDashboardService:AddApplication,1,1,1
IApDashboardService:AddApplicationTenants,1,1,1
IApDashboardService:GetApplication,1,1,1
IApDashboardService:ApplicationExists,1,1,1
IApDashboardService:StopApplicationInstance,1,1,1
IApDashboardService:AllocateAddress,1,1,1
IApDashboardService:AssociateAddress,1,1,1
IApDashboardService:Authorize,1,1,1
IApDashboardService:CreateKeyPair,1,1,1
IApDashboardService:DescribeAddresses,1,1,1
IApDashboardService:DescribeImages,1,1,1
IApDashboardService:DescribeInstances,1,1,1
IApDashboardService:RunInstances,1,1,1
IApDashboardService:TerminateInstance,1,1,1
IApDashboardService:DeregisterImage,1,1,1
IApDashboardService:RebootInstance,1,1,1
IApDashboardService:GetConsoleOutput,1,1,1
ApCreateKeyPairRequest:ApCreateKeyPairRequest,2,1,1
ApDescribeScalingHistoryRequest:ApDescribeScalingHistoryRequest,2,1,1
ApGetApplicationRequest:ApGetApplicationRequest,2,1,1
ApStartApplicationRequest:ApStartApplicationRequest,2,1,1
ApStartApplicationResponse:ApStartApplicationResponse,2,1,0
ApStopApplicationRequest:ApStopApplicationRequest,2,1,1
ApDescribeApplicationsRequest:ApDescribeApplicationsRequest,2,1,1
ApDescribeNodesRequest:ApDescribeNodesRequest,2,1,1
ApStopApplicationInstanceRequest:ApStopApplicationInstanceRequest,2,1,1
ApAddApplicationRequest:ApAddApplicationRequest,2,1,1
ApApplicationExistsRequest:ApApplicationExistsRequest,2,1,1
ApAddApplicationTenantsRequest:ApAddApplicationTenantsRequest,2,1,1
ApAllocateAddressRequest:ApAllocateAddressRequest,2,1,1
ApAssociateAddressRequest:ApAssociateAddressRequest,2,1,1
ApAuthorizeRequest:ApAuthorizeRequest,2,1,1
ApDeregisterImageRequest:ApDeregisterImageRequest,2,1,1
ApDescribeAddressesRequest:ApDescribeAddressesRequest,2,1,1
ApDescribeImagesRequest:ApDescribeImagesRequest,2,1,1
ApDescribeInstancesRequest:ApDescribeInstancesRequest,2,1,1
ApGetConfigurationSettingsRequest:ApGetConfigurationSettingsRequest,2,1,1
ApGetConsoleOutputRequest:ApGetConsoleOutputRequest,2,1,1
ApRebootInstanceRequest:ApRebootInstanceRequest,2,1,1
ApRunInstancesRequest:ApRunInstancesRequest,2,1,1
ApTerminateInstanceRequest:ApTerminateInstanceRequest,2,1,1
IApNodeControllerService:SubscribeNode,1,1,1
IApNodeControllerService:UnSubscribeNode,1,1,1
ApUnSubscribeNodeRequest:ApUnSubscribeNodeRequest,2,1,1
ApSubscribeNodeRequest:ApSubscribeNodeRequest,2,1,1
ApFileTransferSocket:ApFileTransferSocket,2,1,2
