Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SingleProcessLockDemo,Program,D:\research\architectureSmells\repos\markedup-mobi_file-lock\demos\SingleProcessLockDemo\Program.cs,Main,The length of the statement  "                Console.WriteLine("{0}: PID {1} attempting to acquire FileLock {2} (attempt {3}"' DateTime.Now' process.Id' fileLock.LockName' i); " is 130.
Magic Number,SingleProcessLockDemo,Program,D:\research\architectureSmells\repos\markedup-mobi_file-lock\demos\SingleProcessLockDemo\Program.cs,Main,The following statement contains a magic number: i < 20
