Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Jace.Portable,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace.Portable,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Operations' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace.Portable,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Execution' Jace.Util' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter
Cyclic Dependency,Jace.Portable,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Operations' Jace.Execution' Jace.Util' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter
Cyclic Dependency,Jace.Portable,Jace.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Execution' Jace.Util' Jace' Jace.Operations,Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition
Cyclic Dependency,Jace.Portable,Jace.Operations,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Operations' Jace,Jace.Operations.Addition' Jace.AstBuilder' Jace.CalculationEngine
Cyclic Dependency,Jace.Portable,Jace.Util,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Util' Jace.Execution,Jace.Util.FuncAdapter' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace.Portable,Jace.Util,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Util' Jace' Jace.Execution,Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler
Unstable Dependency,Jace.Portable,Jace,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Jace.Execution,Jace.IFunctionRegistry' Jace.FunctionInfo' Jace.IExecutor' Jace.ExecutionMode' Jace.ConstantInfo' Jace.FormulaBuilder' Jace.IConstantRegistry
Unstable Dependency,Jace.Portable,Jace.Operations,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Jace,Jace.Operations.DataType
Unstable Dependency,Jace.Portable,Jace.Util,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Jace.Execution' Jace,Jace.Util.ParameterInfo' Jace.Util.DataType
Feature Concentration,Jace.Portable,Jace,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AstBuilder' CalculationEngine' DataType' Optimizer]' [FormulaContext]' [ParseException]' [VariableNotDefinedException]. LCC (Lack of Component Cohesion) = 0.57,Jace.FormulaContext' Jace.ParseException' Jace.VariableNotDefinedException
Feature Concentration,Jace.Portable,Jace.Execution,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConstantInfo' ConstantRegistry' IConstantRegistry]' [DynamicCompiler' FunctionInfo' FunctionRegistry' IExecutor' IFunctionRegistry' Interpreter' FormulaBuilder' ParameterInfo]' [ExecutionMode]. LCC (Lack of Component Cohesion) = 0.25,Jace.Execution.ExecutionMode
Feature Concentration,Jace.Portable,Jace.Util,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EngineUtil]' [FuncAdapter]' [FuncAdapterArguments]' [MathUtil]' [MemoryCache<TKey'TValue>' CacheItem]' [TypeExtensions]. LCC (Lack of Component Cohesion) = 0.86,Jace.Util.EngineUtil' Jace.Util.FuncAdapter' Jace.Util.FuncAdapterArguments' Jace.Util.MathUtil' Jace.Util.TypeExtensions
