Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Jace,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Operations' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Execution' Jace.Util' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter,Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter
Cyclic Dependency,Jace,Jace,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace' Jace.Operations' Jace.Execution' Jace.Util' Jace.Execution,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter,Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter
Cyclic Dependency,Jace,Jace.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Execution' Jace.Util' Jace,Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine,Jace.Execution.DynamicCompiler' Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine
Cyclic Dependency,Jace,Jace.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Execution' Jace' Jace.Operations' Jace,Jace.Execution.DynamicCompiler' Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition,Jace.Execution.DynamicCompiler' Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition
Cyclic Dependency,Jace,Jace.Operations,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Operations' Jace,Jace.Operations.Addition' Jace.AstBuilder' Jace.CalculationEngine,Jace.Operations.Addition' Jace.AstBuilder' Jace.CalculationEngine
Cyclic Dependency,Jace,Jace.Tokenizer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Tokenizer' Jace,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine
Cyclic Dependency,Jace,Jace.Tokenizer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Tokenizer' Jace' Jace.Execution' Jace,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace,Jace.Tokenizer,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Tokenizer' Jace' Jace.Operations' Jace.Execution' Jace,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler,Jace.Tokenizer.TokenReader' Jace.AstBuilder' Jace.CalculationEngine' Jace.Operations.Addition' Jace.Execution.DynamicCompiler
Cyclic Dependency,Jace,Jace.Util,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Jace.Util' Jace,Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine,Jace.Util.FuncAdapter' Jace.AstBuilder' Jace.CalculationEngine
