Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Session,5,11,1,0,0,109,19,0,1,0.78,5,1
SessionProvider,1,6,0,0,0,97,22,0,1,0.67,4,1
StorageProvider,2,7,0,0,0,118,23,0,1,0.57,3,1
