Method,LOC,CC,PC
App:App,4,1,0
App:Init,14,2,0
App:GetMainPage,36,1,0
App:GetServicesPage,88,1,1
App:GetControlsPage,51,2,1
App:GetChartingPage,17,1,1
App:GetSamplesPage,17,1,1
App:BuildListView,28,1,2
App:ShowPage,13,2,2
MainPage:MainPage,3,1,0
IImageListSource:GetListItems,0,1,0
JsonImageListSource:JsonImageListSource,3,1,1
JsonImageListSource:GetListItems,10,1,0
TestPerson:ToString,3,1,0
AutoCompletePage:AutoCompletePage,4,1,0
ButtonGroupPage:ButtonGroupPage,125,2,0
ButtonPage:ButtonPage,10,1,0
ButtonPage:ButtonClick,5,1,2
CalendarPage:CalendarPage,47,1,0
CameraViewPage:CameraViewPage,3,1,0
CarouselSample:CarouselSample,4,1,0
CarouselVm:CarouselVm,50,1,0
PageWidget:PageWidget,1,1,1
WorkOrder:WorkOrder,1,1,0
Message:Message,1,1,0
CheckBoxPage:CheckBoxPage,4,1,0
CircleImagePage:CircleImagePage,3,1,0
DragPage:DragPage,3,1,0
ExtendedButtonPage:ExtendedButtonPage,3,1,0
ExtendedCellPage:ExtendedCellPage,4,1,0
ExtendedEntryPage:ExtendedEntryPage,15,1,0
ExtendedLabelPage:ExtendedLabelPage,46,1,0
ExtendedPickerPage:ExtendedPickerPage,18,1,0
ExtendedScrollViewPage:ExtendedScrollViewPage,39,2,0
ExtendedSliderPage:ExtendedSliderPage,57,2,0
ExtendedSwitchPage:ExtendedSwitchPage,3,1,0
ExtendedTextCellPage:ExtendedTextCellPage,4,1,0
ExtendedTimePickerPage:ExtendedTimePickerPage,13,1,0
GestureSample:GestureSample,4,1,0
GridViewPage:GridViewPage,7,1,0
HypberLinkLabelPage:HypberLinkLabelPage,3,1,0
IconButtonPage:IconButtonPage,148,1,0
IconLabelPage:IconLabelPage,175,1,0
ImageGalleryPage:ImageGalleryPage,4,1,0
ImageGalleryPage:OnAppearing,4,1,0
PopupPage:PopupPage,4,1,0
PopupPage:OpenButtonClicked,20,2,2
RadioButtonPage:RadioButtonPage,13,1,0
RadioButtonPage:ansPicker_CheckedChanged,8,2,2
RepeaterViewPage:RepeaterViewPage,58,1,0
SegmentedControlViewPage:SegmentedControlViewPage,4,1,0
SegmentPage:SegmentPage,33,1,0
SeparatorPage:SeparatorPage,73,1,0
UsPresidentList:UsPresidentList,15,1,0
UsPresidentList:OnAppearing,48,1,0
ValidatorSample:ValidatorSample,6,1,0
ValidatorSample:MustEndInCom,3,1,2
WebHybridTestPage:WebHybridTestPage,24,1,0
WebImagePage:WebImagePage,3,1,0
BarChartPage:BarChartPage,3,1,0
BoundChartPage:BoundChartPage,4,1,0
BoundChartViewModel:BoundChartViewModel,38,1,0
BoundChartViewModel:GetChartData,25,1,0
BoundChartViewModel:OnPropertyChanged,5,2,1
CombinationPage:CombinationPage,3,1,0
LineChartPage:LineChartPage,3,1,0
PieChartPage:PieChartPage,3,1,0
DynamicListView:DynamicListView,6,1,0
DynamicListView:dynamicList_OnSelected,12,1,2
DynamicListView:OnAppearing,3,1,0
CanvasWebHybrid:CanvasWebHybrid,35,2,0
CanvasWebHybrid:HandleCollectionChanged,10,3,2
CanvasWebHybrid:HandlePropertyChanged,6,2,2
CanvasWebHybrid:OnAppearing,4,1,0
MvvmSamplePage:MvvmSamplePage,5,1,0
NewPageView:NewPageView,3,1,0
ConverterPage:ConverterPage,4,1,0
OrientationPage:OrientationPage,19,1,0
WebHybridSamplePage:WebHybridSamplePage,21,1,0
WebHybridSamplePage:OnAppearing,9,1,0
WebPageLoadSample:WebPageLoadSample,41,1,0
WebPageLoadSample:OnAppearing,5,1,0
WebPageLoadSample:OnDisappearing,4,1,0
WebPageLoadSample:CircleUrls,8,2,1
WebPageLoadSample:LoadPage,32,1,2
AbsoluteLayoutWithDisplayInfoPage:AbsoluteLayoutWithDisplayInfoPage,20,1,1
AcceleratorSensorPage:AcceleratorSensorPage,55,2,0
AcceleratorSensorPage:OnAppearing,5,2,0
AcceleratorSensorPage:OnDisappearing,8,2,0
AcceleratorSensorPage:AccelerometerReadingAvailable,5,1,2
BluetoothPage:BluetoothPage,56,1,0
CacheServicePage:CacheServicePage,3,1,0
CameraPage:CameraPage,3,1,0
EmailPage:EmailPage,70,2,0
EmailPage:SetupCamera,9,2,0
EmailPage:TakePicture,22,1,0
ExtendedDeviceInfoPage:ExtendedDeviceInfoPage,201,6,1
FontManagerPage:FontManagerPage,55,2,2
GeolocatorPage:GeolocatorPage,3,1,0
GyroscopePage:GyroscopePage,62,3,0
GyroscopePage:OnAppearing,5,2,0
GyroscopePage:OnDisappearing,8,2,0
GyroscopePage:GyroscopeReadingAvailable,5,1,2
NfcDevicePage:NfcDevicePage,29,2,0
NfcDevicePage:OnAppearing,9,2,0
NfcDevicePage:OnDisappearing,12,3,0
NfcDevicePage:DeviceDeviceOutOfRange,3,1,2
NfcDevicePage:DeviceDeviceInRange,3,1,2
