Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,XLabs.Samples,XLabs.Samples.Pages.Mvvm,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XLabs.Samples.Pages.Mvvm' XLabs.Samples.ViewModel,XLabs.Samples.Pages.Mvvm.CanvasWebHybrid' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel,XLabs.Samples.Pages.Mvvm.CanvasWebHybrid' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel
Cyclic Dependency,XLabs.Samples,XLabs.Samples.Pages.Mvvm,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XLabs.Samples.Pages.Mvvm' XLabs.Samples.ViewModel' XLabs.Samples.Pages.Services' XLabs.Samples.ViewModel,XLabs.Samples.Pages.Mvvm.CanvasWebHybrid' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel' XLabs.Samples.Pages.Services.PhoneServicePage,XLabs.Samples.Pages.Mvvm.CanvasWebHybrid' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel' XLabs.Samples.Pages.Services.PhoneServicePage
Cyclic Dependency,XLabs.Samples,XLabs.Samples.Pages.Services,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: XLabs.Samples.Pages.Services' XLabs.Samples.ViewModel,XLabs.Samples.Pages.Services.PhoneServicePage' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel,XLabs.Samples.Pages.Services.PhoneServicePage' XLabs.Samples.ViewModel.AutoCompleteViewModel' XLabs.Samples.ViewModel.CameraViewModel' XLabs.Samples.ViewModel.MvvmSampleViewModel
Unstable Dependency,XLabs.Samples,XLabs.Samples.ViewModel,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): XLabs.Samples.Pages.Services' XLabs.Samples.Pages.Mvvm,XLabs.Samples.ViewModel.CameraPage' XLabs.Samples.ViewModel.GeolocatorPage' XLabs.Samples.ViewModel.MvvmSamplePage,XLabs.Samples.ViewModel.CameraPage' XLabs.Samples.ViewModel.GeolocatorPage' XLabs.Samples.ViewModel.MvvmSamplePage
Ambiguous Interface,XLabs.Samples,XLabs.Samples.Pages.Samples,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: WebPageLoadSample,XLabs.Samples.Pages.Samples.WebPageLoadSample,XLabs.Samples.Pages.Samples.WebPageLoadSample
God Component,XLabs.Samples,XLabs.Samples.Pages.Controls,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 41,XLabs.Samples.Pages.Controls.ButtonPageViewModel' XLabs.Samples.Pages.Controls.DataClass' XLabs.Samples.Pages.Controls.AutoCompletePage' XLabs.Samples.Pages.Controls.ButtonGroupPage' XLabs.Samples.Pages.Controls.CalendarPage' XLabs.Samples.Pages.Controls.CameraViewPage' XLabs.Samples.Pages.Controls.CarouselSample' XLabs.Samples.Pages.Controls.CarouselVm' XLabs.Samples.Pages.Controls.PageWidget' XLabs.Samples.Pages.Controls.WorkOrder' XLabs.Samples.Pages.Controls.Message' XLabs.Samples.Pages.Controls.CheckBoxPage,XLabs.Samples.Pages.Controls.AutoCompletePage' XLabs.Samples.Pages.Controls.ButtonGroupPage' XLabs.Samples.Pages.Controls.ButtonPage' XLabs.Samples.Pages.Controls.ButtonPageViewModel' XLabs.Samples.Pages.Controls.CalendarPage' XLabs.Samples.Pages.Controls.CameraViewPage' XLabs.Samples.Pages.Controls.CarouselSample' XLabs.Samples.Pages.Controls.CarouselVm' XLabs.Samples.Pages.Controls.PageWidget' XLabs.Samples.Pages.Controls.WorkOrder' XLabs.Samples.Pages.Controls.Message' XLabs.Samples.Pages.Controls.CheckBoxPage' XLabs.Samples.Pages.Controls.CircleImagePage' XLabs.Samples.Pages.Controls.DragPage' XLabs.Samples.Pages.Controls.ExtendedButtonPage' XLabs.Samples.Pages.Controls.ExtendedCellPage' XLabs.Samples.Pages.Controls.ExtendedEntryPage' XLabs.Samples.Pages.Controls.ExtendedLabelPage' XLabs.Samples.Pages.Controls.ExtendedPickerPage' XLabs.Samples.Pages.Controls.DataClass' XLabs.Samples.Pages.Controls.ExtendedScrollViewPage' XLabs.Samples.Pages.Controls.ExtendedSliderPage' XLabs.Samples.Pages.Controls.ExtendedSwitchPage' XLabs.Samples.Pages.Controls.ExtendedTextCellPage' XLabs.Samples.Pages.Controls.ExtendedTimePickerPage' XLabs.Samples.Pages.Controls.GestureSample' XLabs.Samples.Pages.Controls.GridViewPage' XLabs.Samples.Pages.Controls.HypberLinkLabelPage' XLabs.Samples.Pages.Controls.IconButtonPage' XLabs.Samples.Pages.Controls.IconLabelPage' XLabs.Samples.Pages.Controls.ImageGalleryPage' XLabs.Samples.Pages.Controls.PopupPage' XLabs.Samples.Pages.Controls.RadioButtonPage' XLabs.Samples.Pages.Controls.RepeaterViewPage' XLabs.Samples.Pages.Controls.SegmentedControlViewPage' XLabs.Samples.Pages.Controls.SegmentPage' XLabs.Samples.Pages.Controls.SeparatorPage' XLabs.Samples.Pages.Controls.UsPresidentList' XLabs.Samples.Pages.Controls.ValidatorSample' XLabs.Samples.Pages.Controls.WebHybridTestPage' XLabs.Samples.Pages.Controls.WebImagePage
Feature Concentration,XLabs.Samples,XLabs.Samples.Pages.Controls,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AutoCompletePage]' [ButtonGroupPage]' [ButtonPage' ButtonPageViewModel]' [CalendarPage]' [CameraViewPage]' [CarouselSample' CarouselVm' PageWidget' WorkOrder' Message]' [CheckBoxPage]' [CircleImagePage]' [DragPage]' [ExtendedButtonPage]' [ExtendedCellPage]' [ExtendedEntryPage]' [ExtendedLabelPage]' [ExtendedPickerPage' DataClass]' [ExtendedScrollViewPage]' [ExtendedSliderPage]' [ExtendedSwitchPage]' [ExtendedTextCellPage]' [ExtendedTimePickerPage]' [GestureSample]' [GridViewPage]' [HypberLinkLabelPage]' [IconButtonPage]' [IconLabelPage]' [ImageGalleryPage]' [PopupPage]' [RadioButtonPage]' [RepeaterViewPage]' [SegmentedControlViewPage]' [SegmentPage]' [SeparatorPage]' [UsPresidentList]' [ValidatorSample]' [WebHybridTestPage]' [WebImagePage]. LCC (Lack of Component Cohesion) = 0.85,XLabs.Samples.Pages.Controls.ButtonPage' XLabs.Samples.Pages.Controls.ButtonPageViewModel' XLabs.Samples.Pages.Controls.ExtendedPickerPage' XLabs.Samples.Pages.Controls.DataClass' XLabs.Samples.Pages.Controls.AutoCompletePage' XLabs.Samples.Pages.Controls.ButtonGroupPage' XLabs.Samples.Pages.Controls.CalendarPage' XLabs.Samples.Pages.Controls.CameraViewPage' XLabs.Samples.Pages.Controls.CheckBoxPage' XLabs.Samples.Pages.Controls.CircleImagePage' XLabs.Samples.Pages.Controls.DragPage' XLabs.Samples.Pages.Controls.ExtendedButtonPage' XLabs.Samples.Pages.Controls.ExtendedCellPage' XLabs.Samples.Pages.Controls.ExtendedEntryPage' XLabs.Samples.Pages.Controls.ExtendedLabelPage' XLabs.Samples.Pages.Controls.ExtendedScrollViewPage' XLabs.Samples.Pages.Controls.ExtendedSliderPage' XLabs.Samples.Pages.Controls.ExtendedSwitchPage' XLabs.Samples.Pages.Controls.ExtendedTextCellPage' XLabs.Samples.Pages.Controls.ExtendedTimePickerPage' XLabs.Samples.Pages.Controls.GestureSample' XLabs.Samples.Pages.Controls.GridViewPage' XLabs.Samples.Pages.Controls.HypberLinkLabelPage' XLabs.Samples.Pages.Controls.IconButtonPage' XLabs.Samples.Pages.Controls.IconLabelPage' XLabs.Samples.Pages.Controls.ImageGalleryPage' XLabs.Samples.Pages.Controls.PopupPage' XLabs.Samples.Pages.Controls.RadioButtonPage' XLabs.Samples.Pages.Controls.RepeaterViewPage' XLabs.Samples.Pages.Controls.SegmentedControlViewPage' XLabs.Samples.Pages.Controls.SegmentPage' XLabs.Samples.Pages.Controls.SeparatorPage' XLabs.Samples.Pages.Controls.UsPresidentList' XLabs.Samples.Pages.Controls.ValidatorSample' XLabs.Samples.Pages.Controls.WebHybridTestPage' XLabs.Samples.Pages.Controls.WebImagePage,XLabs.Samples.Pages.Controls.AutoCompletePage' XLabs.Samples.Pages.Controls.ButtonGroupPage' XLabs.Samples.Pages.Controls.ButtonPage' XLabs.Samples.Pages.Controls.ButtonPageViewModel' XLabs.Samples.Pages.Controls.CalendarPage' XLabs.Samples.Pages.Controls.CameraViewPage' XLabs.Samples.Pages.Controls.CarouselSample' XLabs.Samples.Pages.Controls.CarouselVm' XLabs.Samples.Pages.Controls.PageWidget' XLabs.Samples.Pages.Controls.WorkOrder' XLabs.Samples.Pages.Controls.Message' XLabs.Samples.Pages.Controls.CheckBoxPage' XLabs.Samples.Pages.Controls.CircleImagePage' XLabs.Samples.Pages.Controls.DragPage' XLabs.Samples.Pages.Controls.ExtendedButtonPage' XLabs.Samples.Pages.Controls.ExtendedCellPage' XLabs.Samples.Pages.Controls.ExtendedEntryPage' XLabs.Samples.Pages.Controls.ExtendedLabelPage' XLabs.Samples.Pages.Controls.ExtendedPickerPage' XLabs.Samples.Pages.Controls.DataClass' XLabs.Samples.Pages.Controls.ExtendedScrollViewPage' XLabs.Samples.Pages.Controls.ExtendedSliderPage' XLabs.Samples.Pages.Controls.ExtendedSwitchPage' XLabs.Samples.Pages.Controls.ExtendedTextCellPage' XLabs.Samples.Pages.Controls.ExtendedTimePickerPage' XLabs.Samples.Pages.Controls.GestureSample' XLabs.Samples.Pages.Controls.GridViewPage' XLabs.Samples.Pages.Controls.HypberLinkLabelPage' XLabs.Samples.Pages.Controls.IconButtonPage' XLabs.Samples.Pages.Controls.IconLabelPage' XLabs.Samples.Pages.Controls.ImageGalleryPage' XLabs.Samples.Pages.Controls.PopupPage' XLabs.Samples.Pages.Controls.RadioButtonPage' XLabs.Samples.Pages.Controls.RepeaterViewPage' XLabs.Samples.Pages.Controls.SegmentedControlViewPage' XLabs.Samples.Pages.Controls.SegmentPage' XLabs.Samples.Pages.Controls.SeparatorPage' XLabs.Samples.Pages.Controls.UsPresidentList' XLabs.Samples.Pages.Controls.ValidatorSample' XLabs.Samples.Pages.Controls.WebHybridTestPage' XLabs.Samples.Pages.Controls.WebImagePage
Feature Concentration,XLabs.Samples,XLabs.Samples.Pages.Controls.Charts,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BarChartPage]' [BoundChartPage' BoundChartViewModel]' [CombinationPage]' [LineChartPage]' [PieChartPage]. LCC (Lack of Component Cohesion) = 0.83,XLabs.Samples.Pages.Controls.Charts.BarChartPage' XLabs.Samples.Pages.Controls.Charts.CombinationPage' XLabs.Samples.Pages.Controls.Charts.LineChartPage' XLabs.Samples.Pages.Controls.Charts.PieChartPage,XLabs.Samples.Pages.Controls.Charts.BarChartPage' XLabs.Samples.Pages.Controls.Charts.BoundChartPage' XLabs.Samples.Pages.Controls.Charts.BoundChartViewModel' XLabs.Samples.Pages.Controls.Charts.CombinationPage' XLabs.Samples.Pages.Controls.Charts.LineChartPage' XLabs.Samples.Pages.Controls.Charts.PieChartPage
Feature Concentration,XLabs.Samples,XLabs.Samples.Pages.Samples,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ConverterPage' MyViewModel]' [OrientationPage]' [WebHybridSamplePage' SendObject]' [WebPageLoadSample]. LCC (Lack of Component Cohesion) = 0.67,XLabs.Samples.Pages.Samples.WebHybridSamplePage' XLabs.Samples.Pages.Samples.SendObject' XLabs.Samples.Pages.Samples.OrientationPage' XLabs.Samples.Pages.Samples.WebPageLoadSample,XLabs.Samples.Pages.Samples.ConverterPage' XLabs.Samples.Pages.Samples.MyViewModel' XLabs.Samples.Pages.Samples.OrientationPage' XLabs.Samples.Pages.Samples.WebHybridSamplePage' XLabs.Samples.Pages.Samples.SendObject' XLabs.Samples.Pages.Samples.WebPageLoadSample
Feature Concentration,XLabs.Samples,XLabs.Samples.Pages.Services,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbsoluteLayoutWithDisplayInfoPage]' [AcceleratorSensorPage' GyroscopePage]' [BluetoothPage]' [CacheServicePage]' [CameraPage]' [EmailPage]' [ExtendedDeviceInfoPage]' [FontManagerPage]' [GeolocatorPage]' [NfcDevicePage]' [PhoneServicePage]' [SecureStoragePage]' [SoundPage]' [TextToSpeechPage]' [WaveRecorderPage]. LCC (Lack of Component Cohesion) = 0.94,XLabs.Samples.Pages.Services.AbsoluteLayoutWithDisplayInfoPage' XLabs.Samples.Pages.Services.BluetoothPage' XLabs.Samples.Pages.Services.CacheServicePage' XLabs.Samples.Pages.Services.CameraPage' XLabs.Samples.Pages.Services.EmailPage' XLabs.Samples.Pages.Services.ExtendedDeviceInfoPage' XLabs.Samples.Pages.Services.FontManagerPage' XLabs.Samples.Pages.Services.GeolocatorPage' XLabs.Samples.Pages.Services.NfcDevicePage' XLabs.Samples.Pages.Services.PhoneServicePage' XLabs.Samples.Pages.Services.SecureStoragePage' XLabs.Samples.Pages.Services.SoundPage' XLabs.Samples.Pages.Services.TextToSpeechPage' XLabs.Samples.Pages.Services.WaveRecorderPage,XLabs.Samples.Pages.Services.AbsoluteLayoutWithDisplayInfoPage' XLabs.Samples.Pages.Services.AcceleratorSensorPage' XLabs.Samples.Pages.Services.BluetoothPage' XLabs.Samples.Pages.Services.CacheServicePage' XLabs.Samples.Pages.Services.CameraPage' XLabs.Samples.Pages.Services.EmailPage' XLabs.Samples.Pages.Services.ExtendedDeviceInfoPage' XLabs.Samples.Pages.Services.FontManagerPage' XLabs.Samples.Pages.Services.GeolocatorPage' XLabs.Samples.Pages.Services.GyroscopePage' XLabs.Samples.Pages.Services.NfcDevicePage' XLabs.Samples.Pages.Services.PhoneServicePage' XLabs.Samples.Pages.Services.SecureStoragePage' XLabs.Samples.Pages.Services.SoundPage' XLabs.Samples.Pages.Services.TextToSpeechPage' XLabs.Samples.Pages.Services.WaveRecorderPage
