Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,ProxyApi,ProxyApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi' ProxyApi.Reflection,ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator' ProxyApi.Reflection.ReflectionExtensions
Cyclic Dependency,ProxyApi,ProxyApi,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi' ProxyApi.Reflection' ProxyApi.Factories,ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator' ProxyApi.Reflection.ReflectionExtensions' ProxyApi.Factories.ActionMethodDefinitionFactory' ProxyApi.Factories.ControllerDefinitionFactory
Cyclic Dependency,ProxyApi,ProxyApi.Reflection,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Reflection' ProxyApi' ProxyApi.Factories' ProxyApi,ProxyApi.Reflection.ReflectionExtensions' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator' ProxyApi.Factories.ActionMethodDefinitionFactory' ProxyApi.Factories.ControllerDefinitionFactory
Cyclic Dependency,ProxyApi,ProxyApi.Reflection,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Reflection' ProxyApi.Factories' ProxyApi' ProxyApi.Factories' ProxyApi,ProxyApi.Reflection.ReflectionExtensions' ProxyApi.Factories.ActionMethodDefinitionFactory' ProxyApi.Factories.ControllerDefinitionFactory' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator
Cyclic Dependency,ProxyApi,ProxyApi.Factories,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Factories' ProxyApi,ProxyApi.Factories.ActionMethodDefinitionFactory' ProxyApi.Factories.ControllerDefinitionFactory' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator
Cyclic Dependency,ProxyApi,ProxyApi.Templates,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Templates' ProxyApi,ProxyApi.Templates.ProxyTemplate' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator
Cyclic Dependency,ProxyApi,ProxyApi.Templates,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Templates' ProxyApi' ProxyApi.Reflection' ProxyApi,ProxyApi.Templates.ProxyTemplate' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator' ProxyApi.Reflection.ReflectionExtensions
Cyclic Dependency,ProxyApi,ProxyApi.Templates,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ProxyApi.Templates' ProxyApi' ProxyApi.Reflection' ProxyApi.Factories' ProxyApi,ProxyApi.Templates.ProxyTemplate' ProxyApi.ProxyDependencyResolver' ProxyApi.ProxyGenerator' ProxyApi.Reflection.ReflectionExtensions' ProxyApi.Factories.ActionMethodDefinitionFactory' ProxyApi.Factories.ControllerDefinitionFactory
Unstable Dependency,ProxyApi,ProxyApi,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ProxyApi.Reflection' ProxyApi.Factories' ProxyApi.Templates,ProxyApi.IAssemblyProvider' ProxyApi.ControllerElementsProvider' ProxyApi.ControllerDefinitionFactory' ProxyApi.ActionMethodDefinitionFactory' ProxyApi.IControllerElementsProvider' ProxyApi.IActionMethodDefinitionFactory' ProxyApi.ProxyTemplate
Feature Concentration,ProxyApi,ProxyApi,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContextProvider' IContextProvider' PathUtility' ValidateHttpAntiForgeryTokenAttribute' NullPathUtility' IPathUtility]' [InclusionRule' ProxyInclusionAttribute' ProxyIncludeAttribute' ProxyExcludeAttribute]' [IProxyGeneratorConfiguration' ProxyGeneratorConfiguration' ProxyDependencyResolver' ProxyGenerator' ApiBootstrapper' RouteHandler' IControllerDefinitionFactory' IProxyGenerator' ProxyHttpHandler]' [JSDocTypeExtension]' [ProxyNameAttribute]. LCC (Lack of Component Cohesion) = 0.24,ProxyApi.JSDocTypeExtension' ProxyApi.ProxyNameAttribute
Feature Concentration,ProxyApi,ProxyApi.ElementDefinitions,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ParameterDefinition' IParameterDefinition]' [ControllerType]' [ControllerDefinition' IControllerDefinition]' [IActionMethodDefinition' ActionMethodDefinition]. LCC (Lack of Component Cohesion) = 0.57,ProxyApi.ElementDefinitions.ControllerDefinition' ProxyApi.ElementDefinitions.IControllerDefinition' ProxyApi.ElementDefinitions.IActionMethodDefinition' ProxyApi.ElementDefinitions.ActionMethodDefinition' ProxyApi.ElementDefinitions.ControllerType
