Implementation smell,Namespace,Class,File,Method,Description
Long Method,ProxyApi.Templates,ProxyTemplate,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Templates\ProxyTemplate.Parameters.cs,TransformText,The method has 215 lines of code.
Complex Method,ProxyApi,ProxyDependencyResolver,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\ProxyDependencyResolver.cs,GetService,Cyclomatic complexity of the method is 8
Complex Method,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,Create,Cyclomatic complexity of the method is 8
Complex Method,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,GetMethodType,Cyclomatic complexity of the method is 11
Long Identifier,ProxyApi,ValidateHttpAntiForgeryTokenAttribute,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\ValidateHttpAntiForgeryToken.cs,,The length of the parameter RequestVerificationTokenHeader is 30.
Long Statement,ProxyApi,PathUtility,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\PathUtility.cs,GetVirtualPath,The length of the statement  "			return RouteTable.Routes.GetVirtualPath(new RequestContext(_contextProvider.GetHttpContextBase()' new RouteData())' routeValues).VirtualPath; " is 141.
Long Statement,ProxyApi,ApiBootstrapper,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\ApiBootstrapper.cs,RegisterProxyRoutes,The length of the statement  "				constraints: new { proxy = "^proxy$" } //note: this is to prevent EVERY controller/action route being returned as api/proxy/controller/action when calling Url.Action etc " is 169.
Long Statement,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,GetMethodType,The length of the statement  "			if (method.HasAttribute<System.Web.Http.HttpGetAttribute>() || method.HasAttribute<System.Web.Mvc.HttpGetAttribute>()) return HttpVerbs.Get; " is 140.
Long Statement,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,GetMethodType,The length of the statement  "			if (method.HasAttribute<System.Web.Http.HttpPostAttribute>() || method.HasAttribute<System.Web.Mvc.HttpPostAttribute>()) return HttpVerbs.Post; " is 143.
Long Statement,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,GetMethodType,The length of the statement  "			if (method.HasAttribute<System.Web.Http.HttpDeleteAttribute>() || method.HasAttribute<System.Web.Mvc.HttpDeleteAttribute>()) return HttpVerbs.Delete; " is 149.
Long Statement,ProxyApi.Factories,ActionMethodDefinitionFactory,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Factories\ActionMethodDefinitionFactory.cs,GetMethodType,The length of the statement  "			if (method.HasAttribute<System.Web.Http.HttpPutAttribute>() || method.HasAttribute<System.Web.Mvc.HttpPutAttribute>()) return HttpVerbs.Put; " is 140.
Long Statement,ProxyApi.Templates,ProxyTemplate,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Templates\ProxyTemplate.Parameters.cs,TransformText,The length of the statement  "            this.Write(this.ToStringHelper.ToStringWithCulture(ValidateHttpAntiForgeryTokenAttribute.RequestVerificationTokenHeader)); " is 122.
Long Statement,ProxyApi.Templates,ProxyTemplate,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Templates\ProxyTemplate.Parameters.cs,TransformText,The length of the statement  "            this.Write("\"] = token\r\n\t\t\t}\r\n\t\t}\r\n\t\r\n\t\treturn $.ajax(ajaxOptions);\r\n\t};\r\n\r\n\tfunction default" + " is 121.
Long Statement,ProxyApi.Templates,ProxyTemplateBase,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\Templates\ProxyTemplate.cs,Write,The length of the statement  "            textToAppend = textToAppend.Replace(global::System.Environment.NewLine' (global::System.Environment.NewLine + this.currentIndentField)); " is 136.
Complex Conditional,ProxyApi,JSDocTypeExtension,D:\research\architectureSmells\repos1\stevegreatrex_ProxyApi\ProxyApi\JSDocTypeExtension.cs,JsDocTypeString,The conditional expression  "type == typeof(int)  				|| type == typeof(double)  				|| type == typeof(float)  				|| type == typeof(decimal)  				|| type == typeof(uint)  				|| type == typeof(short)  				|| type == typeof(ushort)  				|| type == typeof(long)  				|| type == typeof(ulong)  				|| type == typeof(bool)"  is complex.
