Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
MainForm,12,25,0,0,1,533,55,0,0,0.88,3,1
Program,0,1,0,0,0,16,1,0,0,0,1,0
ScannerControl,10,11,0,0,6,208,18,0,0,0.75,4,1
ScannerPowerManager,6,12,0,0,6,231,29,0,0,0.65,9,1
ScnPowerMethod,0,0,0,0,0,6,0,0,0,0,0,1
ConnectionStatus,0,0,0,0,0,6,0,0,0,0,0,2
ImagingDevice,2,0,0,2,0,8,0,0,0,0,0,2
ScannerPowerPort,2,1,0,2,1,24,1,0,0,0,1,1
ScnDevcon,4,11,0,1,5,164,18,0,0,0.57,2,1
ScnMngrException,0,2,0,0,2,12,2,3,0,0,0,1
RelayException,0,2,0,0,2,12,2,0,1,0,0,2
ScnrPwrMngrException,0,2,0,0,2,12,2,0,1,0,0,2
ScnCtrlException,0,2,0,0,2,12,2,0,1,0,0,1
ScnMngrLog,2,7,0,0,7,59,7,0,0,0.5,0,3
UsbRelay,2,8,0,0,8,74,11,0,0,0.62,1,2
