Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ITA.Objects,InstallingApp,C:\repos\EaterOfCode_ITA\ITA\Objects\InstallingApp.cs,Install,The length of the statement  "		if (p.ExitCode != 0 && p.ExitCode != Origin.ExpectedExitCode && System.Windows.MessageBox.Show ("The installation of '" + Origin.Title + "' may have failed :(\r\nDo you want to try to install it yourself?"' "Oops (Code " + p.ExitCode + ")"' System.Windows.MessageBoxButton.YesNo) == System.Windows.MessageBoxResult.Yes) { " is 321.
Long Statement,ITA.Objects,InstallingApp,C:\repos\EaterOfCode_ITA\ITA\Objects\InstallingApp.cs,Install,The length of the statement  "		if (System.Windows.MessageBox.Show ("The installation of '" + Origin.Title + "' is broken :(\r\nDo you want to try downloading it yourself? (it may be that the download link is pointing to a page)"' "Oops"' System.Windows.MessageBoxButton.YesNo) == System.Windows.MessageBoxResult.Yes) { " is 287.
Long Statement,ITA.ValueConverters,ProductValueConverter,C:\repos\EaterOfCode_ITA\ITA\ValueConverters\ProductValueConverter.cs,Convert,The length of the statement  "	if (float.TryParse (value.ToString ()' NumberStyles.Any' CultureInfo.InvariantCulture' out a) && float.TryParse (parameter.ToString ()' NumberStyles.Any' CultureInfo.InvariantCulture' out b)) " is 191.
Empty Catch Block,ITA.Objects,InstallingApp,C:\repos\EaterOfCode_ITA\ITA\Objects\InstallingApp.cs,Install,The method has an empty catch block.
Magic Number,ITA.Objects,InstallingApp,C:\repos\EaterOfCode_ITA\ITA\Objects\InstallingApp.cs,wc_DownloadFileCompleted,The following statement contains a magic number: DownloadPercentage = 100;  
