Method,LOC,CC,PC
ArrayManager:Append,3,1,3
ArrayManager:CleanUp,6,2,1
ArrayManager:Refresh,5,1,0
ArrayManager:ArrayManager,5,1,0
AstNode:NewAstNode,9,2,1
Axis:Axis,7,1,5
Axis:Axis,8,1,2
Axis:Axis,2,1,0
NullQuery:MatchNode,3,1,1
AttributeQuery:AttributeQuery,2,1,4
AttributeQuery:MatchNode,12,4,1
AttributeQuery:GetValue,10,2,1
ChildQuery:ChildQuery,2,1,4
ChildQuery:MatchNode,13,4,1
ChildQuery:GetValue,3,1,1
XPathSelfQuery:XPathSelfQuery,2,1,0
XPathSelfQuery:XPathSelfQuery,2,1,4
XPathSelfQuery:MatchNode,12,4,1
XPathSelfQuery:GetValue,8,2,1
DescendantQuery:DescendantQuery,2,1,4
DescendantQuery:MatchNode,12,4,1
DescendantQuery:GetValue,3,1,1
UnionQuery:UnionQuery,4,1,2
UnionQuery:MatchNode,6,2,1
UnionQuery:GetValue,7,1,1
GroupQuery:GroupQuery,2,1,1
GroupQuery:GetValue,3,1,1
GroupQuery:ReturnType,3,1,0
GroupQuery:MatchNode,3,1,1
BaseAxisQuery:BaseAxisQuery,2,1,0
BaseAxisQuery:BaseAxisQuery,3,1,1
BaseAxisQuery:BaseAxisQuery,6,1,4
BaseAxisQuery:ReturnType,3,1,0
BaseAxisQuery:MatchType,33,22,2
LogicalExpr:LogicalExpr,5,1,3
LogicalExpr:CompareAsNumber,40,19,1
LogicalExpr:CompareAsString,49,20,1
LogicalExpr:CompareAsBoolean,56,17,1
LogicalExpr:GetValue,11,1,1
LogicalExpr:ReturnType,3,1,0
NumericExpr:NumericExpr,15,3,3
NumericExpr:GetValue,22,7,1
NumericExpr:ReturnType,3,1,0
OrExpr:OrExpr,4,1,2
OrExpr:GetValue,10,2,1
OrExpr:ReturnType,3,1,0
AndExpr:AndExpr,2,1,0
AndExpr:AndExpr,4,1,2
AndExpr:GetValue,7,2,1
AndExpr:ReturnType,3,1,0
Filter:Filter,4,1,2
FilterQuery:FilterQuery,5,1,2
FilterQuery:MatchNode,25,6,1
FilterQuery:GetValue,3,1,1
Function:Function,4,1,2
Function:Function,6,1,3
Function:Function,3,1,1
Function:Function,5,1,2
StringFunctions:StringFunctions,2,1,0
StringFunctions:StringFunctions,4,1,2
StringFunctions:GetValue,36,30,1
StringFunctions:ReturnType,7,1,0
StringFunctions:toString,3,1,1
StringFunctions:toString,5,1,1
StringFunctions:toString,11,3,1
StringFunctions:Concat,7,3,1
StringFunctions:Startswith,5,1,1
StringFunctions:Contains,8,1,1
StringFunctions:Substringbefore,9,1,1
StringFunctions:Substringafter,9,1,1
StringFunctions:Substring,24,5,1
StringFunctions:StringLength,6,2,1
StringFunctions:Normalize,23,5,1
StringFunctions:Translate,18,4,1
NumberFunctions:NumberFunctions,4,1,2
NumberFunctions:NumberFunctions,2,1,0
NumberFunctions:NumberFunctions,4,1,1
NumberFunctions:GetValue,21,12,1
NumberFunctions:ReturnType,3,1,0
NumberFunctions:Number,3,1,1
NumberFunctions:Number,8,2,1
NumberFunctions:Number,3,1,1
NumberFunctions:Number,10,3,1
NumberFunctions:Floor,3,1,1
NumberFunctions:Ceiling,3,1,1
NumberFunctions:Round,7,1,1
BooleanFunctions:BooleanFunctions,4,1,2
BooleanFunctions:BooleanFunctions,4,1,1
BooleanFunctions:GetValue,21,15,1
BooleanFunctions:ReturnType,3,1,0
BooleanFunctions:toBoolean,8,2,1
BooleanFunctions:toBoolean,5,1,1
BooleanFunctions:toBoolean,22,7,1
BooleanFunctions:Not,4,1,1
BooleanFunctions:Lang,5,1,1
Group:Group,3,1,1
IQuery:GetValue,3,1,1
IQuery:MatchNode,3,1,1
IQuery:ReturnType,1,1,0
Operand:Operand,4,1,1
Operand:Operand,4,1,1
Operand:Operand,4,1,1
MethodOperand:MethodOperand,4,1,2
MethodOperand:GetValue,23,15,1
MethodOperand:ReturnType,5,1,0
OperandQuery:OperandQuery,4,1,2
OperandQuery:GetValue,3,1,1
OperandQuery:ReturnType,3,1,0
Operator:Operator,5,1,3
QueryBuilder:QueryBuilder,2,1,0
QueryBuilder:MapNodeType,23,17,1
QueryBuilder:ProcessFilter,7,1,1
QueryBuilder:ProcessOperand,3,1,1
QueryBuilder:ProcessFunction,75,42,2
QueryBuilder:ProcessOperator,20,7,2
QueryBuilder:ProcessAxis,21,15,2
QueryBuilder:ProcessNode,33,25,2
QueryBuilder:Build,53,9,3
Root:Root,2,1,0
Variable:Variable,4,1,2
XmlCharType:XmlCharType,9,1,0
XmlCharType:XmlCharType,2,1,0
XmlCharType:SetProperties,7,3,2
XmlCharType:IsWhiteSpace,3,1,1
XmlCharType:IsLetter,3,1,1
XmlCharType:IsDigit,3,1,1
XmlCharType:IsHexDigit,3,1,1
XmlCharType:IsCombiningChar,3,1,1
XmlCharType:IsExtender,3,1,1
XmlCharType:IsNameChar,3,1,1
XmlCharType:IsStartNameChar,3,1,1
XmlCharType:IsNCNameChar,3,1,1
XmlCharType:IsStartNCNameChar,3,1,1
XmlCharType:IsCharData,3,1,1
XmlCharType:IsPubidChar,3,1,1
XmlCharType:IsOnlyWhitespace,9,3,1
XPathCollectionEnumerator:XPathCollectionEnumerator,3,1,1
XPathCollectionEnumerator:MoveNext,3,1,0
XPathCollectionEnumerator:Reset,3,1,0
XPathQuery:XPathQuery,2,1,0
XPathQuery:XPathQuery,4,1,1
XPathQuery:XPathQuery,5,1,2
XPathQuery:Clone,8,1,0
XPathQuery:Compile,18,3,0
XPathQuery:ToString,3,1,0
XPathQuery:Match,6,1,0
XPathQuery:SetMatchState,18,3,1
XPathQuery:IsAttributeQuery,6,2,0
XPathQuery:ResetMatching,17,3,1
XPathQuery:Advance,29,6,1
XPathQuery:AdvanceUntil,7,2,1
XPathCollection:XPathCollection,3,1,0
XPathCollection:XPathCollection,3,1,1
XPathCollection:CopyTo,2,1,2
XPathCollection:MatchesAny,14,4,2
XPathCollection:CurrentContainAttributeQuery,10,3,0
XPathCollection:Advance,5,2,1
XPathCollection:AdvanceUntil,8,3,1
XPathCollection:MatchAnyQuery,8,3,0
XPathCollection:Contains,3,1,1
XPathCollection:Contains,10,3,1
XPathCollection:Add,15,3,1
XPathCollection:Add,5,1,1
XPathCollection:GetEnumerator,3,1,0
XPathCollection:Clear,3,1,0
XPathCollection:Remove,3,1,1
XPathCollection:Remove,7,3,1
XPathCollection:Remove,3,1,1
XPathParser:XPathParser,3,1,1
XPathParser:ParseXPathExpresion,9,2,1
XPathParser:ParseXPathPattern,9,2,1
XPathParser:ParseExpresion,3,1,1
XPathParser:ParseOrExpr,11,3,1
XPathParser:ParseAndExpr,11,3,1
XPathParser:ParseEqualityExpr,12,3,1
XPathParser:ParseRelationalExpr,12,3,1
XPathParser:ParseAdditiveExpr,12,3,1
XPathParser:ParseMultiplicativeExpr,12,3,1
XPathParser:ParseUnaryExpr,9,2,1
XPathParser:ParseUnionExpr,14,3,1
XPathParser:IsNodeType,3,1,1
XPathParser:ParsePathExpr,19,4,1
XPathParser:ParseFilterExpr,8,2,1
XPathParser:ParsePredicate,9,1,1
XPathParser:ParseLocationPath,17,4,1
XPathParser:ParseRelativeLocationPath,12,3,1
XPathParser:IsStep,4,1,1
XPathParser:ParseStep,36,11,1
XPathParser:ParseNodeTest,40,14,3
XPathParser:IsPrimaryExpr,3,1,1
XPathParser:ParsePrimaryExpr,35,25,1
XPathParser:ParseMethod,69,26,1
XPathParser:ParsePattern,11,3,1
XPathParser:ParseLocationPathPattern,35,22,1
XPathParser:ParseIdKeyPattern,31,4,1
XPathParser:ParseRelativePathPattern,12,3,1
XPathParser:ParseStepPattern,25,11,1
XPathParser:CheckToken,5,2,1
XPathParser:PassToken,4,1,1
XPathParser:NextLex,4,1,1
XPathParser:NextLex,3,1,0
XPathParser:TestOp,3,1,1
XPathParser:CheckNodeSet,5,2,1
XPathParser:CreateFunctionTable,31,1,0
XPathParser:CreateAxesTable,17,1,0
XPathParser:GetAxis,8,2,1
XPathReader:XPathReader,2,1,0
XPathReader:XPathReader,5,1,2
XPathReader:XPathReader,5,1,2
XPathReader:XPathReader,5,1,3
XPathReader:XPathReader,5,1,2
XPathReader:XPathReader,2,1,2
XPathReader:XPathReader,2,1,3
XPathReader:Match,11,2,1
XPathReader:Match,3,1,1
XPathReader:Match,6,2,1
XPathReader:MatchesAny,3,1,1
XPathReader:ReadUntilMatch,27,7,0
XPathReader:Read,9,2,0
XPathReader:MoveToAttribute,9,2,1
XPathReader:MoveToAttribute,8,2,2
XPathReader:MoveToAttribute,5,1,1
XPathReader:MoveToFirstAttribute,8,2,0
XPathReader:MoveToNextAttribute,8,2,0
XPathReader:MoveToElement,9,2,0
XPathReader:GetAttribute,3,1,1
XPathReader:GetAttribute,3,1,2
XPathReader:GetAttribute,3,1,1
XPathReader:Close,3,1,0
XPathReader:ReadString,3,1,0
XPathReader:LookupNamespace,3,1,1
XPathReader:ResolveEntity,3,1,0
XPathReader:ReadAttributeValue,3,1,0
XPathReader:ReadInnerXml,3,1,0
XPathReader:ReadOuterXml,3,1,0
XPathReader:MapPrefixWithNamespace,7,2,1
XPathException:XPathException,2,1,1
XPathReaderException:XPathReaderException,2,1,1
XPathScanner:XPathScanner,8,2,1
XPathScanner:NextChar,11,2,0
XPathScanner:SkipSpace,4,3,0
XPathScanner:NextLex,129,65,0
XPathScanner:ScanNumber,18,4,0
XPathScanner:ScanFraction,12,2,0
XPathScanner:ScanString,15,3,0
XPathScanner:ScanName,10,2,0
XPathScanner:ToXPathDouble,28,8,1
