Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CSharpFile,5,2,0,5,2,33,4,0,0,0.7,5,7
CSharpProject,8,4,0,8,2,111,10,0,0,0.94,8,4
FindReferencesConsistencyCheck,4,5,0,0,2,122,23,0,0,0.55,11,1
PatternMatchingTest,0,1,0,0,1,42,8,0,0,0,7,1
TypeSystemTests,0,4,0,0,2,75,24,0,0,0,9,1
Program,5,3,0,3,2,49,10,0,0,0.83,10,2
Timer,1,2,0,0,2,12,2,0,0,0.5,0,2
RandomizedOrderResolverTest,3,10,0,0,1,205,27,0,0,0.5,11,2
ResolverTest,0,2,0,0,2,83,4,0,0,0,3,1
RoundtripTest,0,2,0,0,2,88,13,0,0,0,7,0
Solution,4,2,1,3,2,55,12,0,0,0.62,5,4
VisitorBenchmark,0,5,0,0,1,124,17,0,0,0,4,0
IncrementalXmlParserTests,1,4,0,0,2,175,43,0,0,0,13,0
XmlReaderTest,1,4,0,0,2,63,16,0,0,0,4,0
